ID	HPO_Terms	Diagnostic_Genes
Somatomammotropinoma	HP:0000098; HP:0000158; HP:0000179; HP:0000276; HP:0000280; HP:0000293; HP:0000303; HP:0000337; HP:0000400; HP:0000445; HP:0000830; HP:0000845; HP:0000870; HP:0000975; HP:0001072; HP:0001176; HP:0001182; HP:0001386; HP:0001769; HP:0001869; HP:0002758; HP:0002829; HP:0003859; HP:0004099; HP:0006191; HP:0012378; HP:0000044; HP:0000141; HP:0000164; HP:0000664; HP:0000687; HP:0000716; HP:0000739; HP:0000819; HP:0000822; HP:0001231; HP:0001609; HP:0002007; HP:0002076; HP:0002230; HP:0002808; HP:0002893; HP:0003401; HP:0003416; HP:0006767; HP:0008388; HP:0010535; HP:0011760; HP:0012802; HP:0100021; HP:0100540; HP:0100607; HP:0100829; HP:0000802; HP:0000956; HP:0001639; HP:0001653; HP:0007440; HP:0100518; HP:0100786	NONE
MYH9-related disease	HP:0001905; HP:0000083; HP:0000093; HP:0000112; HP:0000123; HP:0000132; HP:0000407; HP:0000978; HP:0001902; HP:0002910; HP:0003010; HP:0004406; HP:0007819; HP:0008264; HP:0011877; HP:0001658	MYH9
Congenital muscular dystrophy-infantile cataract-hypogonadism syndrome	HP:0000135; HP:0000137; HP:0000298; HP:0000486; HP:0000508; HP:0000518; HP:0001252; HP:0001288; HP:0002808; HP:0002967; HP:0003741; HP:0005692; HP:0006610; HP:0008734	NONE
3-methylglutaconic aciduria type 4	HP:0000252; HP:0000365; HP:0000518; HP:0001249; HP:0001250; HP:0001252; HP:0001257; HP:0001263; HP:0001410; HP:0001508; HP:0001638; HP:0001873; HP:0001943; HP:0002195; HP:0003128; HP:0003535; HP:0007730	NONE
Hereditary chronic pancreatitis	HP:0001974; HP:0002027; HP:0011227; HP:0100027; HP:0012379; HP:0000819; HP:0000952; HP:0005213; HP:0030247	CASR; PRSS1; CFTR; SPINK1; PRSS2; CTRC; CPA1
Frontonasal dysplasia-severe microphthalmia-severe facial clefting syndrome	HP:0000625; HP:0000653; HP:0001156; HP:0001274; HP:0002006; HP:0005258; HP:0005466; HP:0009119; HP:0011803; HP:0040019; HP:0045075; HP:0100490; HP:0001249; HP:0001636; HP:0004423; HP:0006931; HP:0000175; HP:0000286; HP:0000316; HP:0000327; HP:0000349; HP:0000368; HP:0000384; HP:0000405; HP:0000430; HP:0000431; HP:0000508; HP:0000518; HP:0000568	ALX1
Lower motor neuron syndrome with late-adult onset	HP:0009053; HP:0001265; HP:0001284; HP:0001288; HP:0002380; HP:0003236; HP:0003445; HP:0003449; HP:0003710; HP:0008985; HP:0008994; HP:0031921; HP:0001308; HP:0001337; HP:0002015; HP:0003200; HP:0003458; HP:0003805; HP:0006886; HP:0008954; HP:0008997; HP:0040132; HP:0002086; HP:0002483; HP:0002540	CHCHD10
Absence of the pulmonary artery	HP:0001627; HP:0002092; HP:0002205; HP:0003115; HP:0003546; HP:0006532; HP:0012417; HP:0031983; HP:0000961; HP:0001510; HP:0001631; HP:0001635; HP:0001636; HP:0001640; HP:0001643; HP:0001649; HP:0001655; HP:0001660; HP:0001671; HP:0001680; HP:0002089; HP:0002094; HP:0002105; HP:0002110; HP:0004749; HP:0005110; HP:0006704; HP:0010741; HP:0012020; HP:0012664; HP:0012764; HP:0025576; HP:0031246; HP:0031664; HP:0040045; HP:0100598; HP:0100749	NONE
Retinal vasculopathy with cerebral leukoencephalopathy and systemic manifestations	HP:0002500; HP:0008046; HP:0030880; HP:0000093; HP:0000096; HP:0000112; HP:0000708; HP:0000822; HP:0001895; HP:0001897; HP:0002076; HP:0003155; HP:0003259; HP:0006707; HP:0008223; HP:0011954; HP:0030948; HP:0100543; HP:0410263; HP:0000501; HP:0000709; HP:0000716; HP:0000737; HP:0000739; HP:0000741; HP:0001009; HP:0001123; HP:0001269; HP:0001638; HP:0002077; HP:0002083; HP:0002090; HP:0002197; HP:0002239; HP:0002344; HP:0002354; HP:0002381; HP:0002514; HP:0011163; HP:0012377; HP:0030319; HP:0030666; HP:0031606; HP:0040049; HP:0040328; HP:0040331; HP:0100806; HP:0000988; HP:0005743; HP:0200030	TREX1
Crisponi syndrome	HP:0000160; HP:0000218; HP:0000293; HP:0000343; HP:0000347; HP:0000445; HP:0000463; HP:0000966; HP:0000975; HP:0001250; HP:0001276; HP:0001371; HP:0001376; HP:0001522; HP:0001645; HP:0002047; HP:0002093; HP:0002650; HP:0002808; HP:0011968; HP:0100490; HP:0100543; HP:0100729	CRLF1; CLCF1
Metaphyseal chondromatosis with D-2-hydroxyglutaric aciduria	HP:0200035; HP:0004322; HP:0011470; HP:0009803; HP:0005868; HP:0030295; HP:0003016; HP:0000343; HP:0003301; HP:0030866; HP:0005701; HP:0003021; HP:0011681; HP:0012448; HP:0030294; HP:0000233; HP:0002970; HP:0003029; HP:0000958; HP:0001048; HP:0010576; HP:0100806; HP:0002098; HP:0002828; HP:0006610; HP:0000470; HP:0100255; HP:0030297; HP:0001684; HP:0000666; HP:0100764; HP:0001270; HP:0007033; HP:0000122; HP:0006532; HP:0002453; HP:0000256; HP:0000926; HP:0004242; HP:0003025; HP:0001510; HP:0004626; HP:0000519; HP:0011968; HP:0012762; HP:0003796; HP:0012766; HP:0007361; HP:0000400; HP:0001508; HP:0007486; HP:0011849; HP:0000506; HP:0000278; HP:0030296; HP:0001290; HP:0004820; HP:0004948; HP:0012321; HP:0007375; HP:0002515; HP:0025473; HP:0001367; HP:0001263; HP:0002119; HP:0000914; HP:0000337; HP:0001601; HP:0000494	IDH1
Autoimmune enteropathy and endocrinopathy-susceptibility to chronic infections syndrome	HP:0000009; HP:0001510; HP:0002242; HP:0002728; HP:0002750; HP:0002788; HP:0004322; HP:0000818; HP:0000823; HP:0000832; HP:0000938; HP:0000964; HP:0001433; HP:0001888; HP:0001890; HP:0001920; HP:0002014; HP:0002110; HP:0002719; HP:0002721; HP:0002958; HP:0004387; HP:0004944; HP:0005353; HP:0010976; HP:0011123; HP:0011473; HP:0012163; HP:0040160; HP:0100646; HP:0100651; HP:0100817; HP:0001635; HP:0001655; HP:0001873; HP:0001904; HP:0001973; HP:0002092; HP:0002383; HP:0002724; HP:0003613; HP:0004966; HP:0011459; HP:0012115; HP:0012182; HP:0030355	TOM1; STAT1
Sebocystomatosis	HP:0000787; HP:0009720; HP:0012035	KRT17
Oliver syndrome	HP:0001831; HP:0001830; HP:0000218; HP:0000385; HP:0001212; HP:0002987; HP:0002650; HP:0002558; HP:0002069; HP:0000689; HP:0000574; HP:0100490; HP:0002187; HP:0001344; HP:0006380; HP:0000322; HP:0000387; HP:0000303; HP:0001162; HP:0001812; HP:0002465; HP:0010554; HP:0004209; HP:0000252	NONE
3-hydroxy-3-methylglutaric aciduria	HP:0001942; HP:0001958; HP:0001987; HP:0003344; HP:0000741; HP:0001250; HP:0001252; HP:0001254; HP:0001903; HP:0001988; HP:0002039; HP:0002149; HP:0002151; HP:0002240; HP:0002353; HP:0002572; HP:0002789; HP:0002910; HP:0006561; HP:0006582; HP:0008151; HP:0000952; HP:0000969; HP:0000980; HP:0001256; HP:0001259; HP:0001265; HP:0001298; HP:0001336; HP:0001824; HP:0001882; HP:0001894; HP:0001944; HP:0001945; HP:0001974; HP:0002014; HP:0002104; HP:0002342; HP:0002521; HP:0002615; HP:0002919; HP:0010864; HP:0012378; HP:0000252; HP:0001251; HP:0001257; HP:0001260; HP:0001325; HP:0001644; HP:0001695; HP:0001735; HP:0002045; HP:0002352; HP:0011099	HMGCL
X-linked intellectual disability-plagiocephaly syndrome	HP:0000280; HP:0002506; HP:0007000; HP:0002342; HP:0000750; HP:0001357; HP:0005469; HP:0000252; HP:0011220; HP:0001662; HP:0010864; HP:0007281; HP:0000248	NONE
PMM2-CDG	HP:0000218; HP:0000486; HP:0000582; HP:0000154; HP:0000219; HP:0000276; HP:0000278; HP:0000286; HP:0000303; HP:0000316; HP:0000343; HP:0000448; HP:0000463; HP:0000565; HP:0000750; HP:0000938; HP:0000939; HP:0001250; HP:0001263; HP:0001265; HP:0001321; HP:0001388; HP:0001763; HP:0001999; HP:0002013; HP:0002751; HP:0003186; HP:0007552; HP:0008936; HP:0009125; HP:0011220; HP:0011968; HP:0012448; HP:0100807; HP:0000044; HP:0000091; HP:0000093; HP:0000100; HP:0000377; HP:0000400; HP:0000426; HP:0000510; HP:0000518; HP:0000545; HP:0000842; HP:0000845; HP:0000855; HP:0000870; HP:0001249; HP:0001251; HP:0001320; HP:0001395; HP:0001508; HP:0001698; HP:0001929; HP:0001945; HP:0001976; HP:0002098; HP:0002280; HP:0002828; HP:0002910; HP:0002925; HP:0003073; HP:0005562; HP:0008734; HP:0009830; HP:0010463; HP:0011443; HP:0011842; HP:0011858; HP:0011951; HP:0012509; HP:0012882; HP:0030146; HP:0030609; HP:0000926; HP:0001004; HP:0001305; HP:0001639; HP:0001681; HP:0001701; HP:0002170; HP:0002625; HP:0012050; HP:0031404; HP:0040238	PMM2
Richieri Costa-da Silva syndrome	HP:0000768; HP:0002187; HP:0002751; HP:0004322; HP:0006462; HP:0011964; HP:0012899; HP:0012903; HP:0001621; HP:0002015; HP:0002527; HP:0003712; HP:0005638; HP:0008422; HP:0009053; HP:0100288; HP:0000565; HP:0001265; HP:0001284; HP:0001840; HP:0002540; HP:0002857; HP:0003199; HP:0004568; HP:0007156	NONE
CINCA syndrome	HP:0003326; HP:0002829; HP:0200034; HP:0001156; HP:0100654; HP:0000969; HP:0000618; HP:0001974; HP:0011227; HP:0001476; HP:0001744; HP:0000365; HP:0002240; HP:0003565; HP:0001287; HP:0012378; HP:0000538; HP:0004349; HP:0002007; HP:0002353; HP:0100533; HP:0000979; HP:0001373; HP:0000505; HP:0000520; HP:0001911; HP:0001945; HP:0002516; HP:0000256; HP:0002017; HP:0001872; HP:0002076; HP:0002716; HP:0001510; HP:0001874; HP:0002652; HP:0001025; HP:0001249; HP:0001367; HP:0001263; HP:0000407; HP:0001903; HP:0000554	NLRP3
Cleft palate-congenital heart defect-intellectual disability syndrome due to 15q14 microdeletion	HP:0000023; HP:0000164; HP:0000175; HP:0000252; HP:0000276; HP:0000307; HP:0000319; HP:0000322; HP:0000341; HP:0000343; HP:0000369; HP:0000426; HP:0000444; HP:0000490; HP:0000717; HP:0001061; HP:0001249; HP:0001250; HP:0001263; HP:0001601; HP:0001631; HP:0002650; HP:0002721; HP:0002808; HP:0004322; HP:0004422; HP:0000750; HP:0001629	MEIS2
Oligodontia	HP:0000677; HP:0005216; HP:0000684; HP:0000687; HP:0000689; HP:0000690; HP:0000691; HP:0000696; HP:0006289; HP:0006336; HP:0011051; HP:0011056; HP:0000202; HP:0000679; HP:0000685; HP:0006297; HP:0006342; HP:0006344; HP:0006482; HP:0011053; HP:0011078; HP:0011219; HP:0012472	SUMO1; AXIN2; EDA; EDARADD; FGFR1; IRF6; WNT10A; MSX1; PAX9; TGFA; LRP6; WNT10B
Parkinsonian-pyramidal syndrome	HP:0001300; HP:0007256; HP:0000011; HP:0000338; HP:0000514; HP:0001257; HP:0001332; HP:0001336; HP:0001347; HP:0001762; HP:0002015; HP:0002063; HP:0002067; HP:0002080; HP:0002172; HP:0002360; HP:0002362; HP:0002367; HP:0003487; HP:0011960; HP:0012332; HP:0031435; HP:0100543; HP:0000726; HP:0100315	SNCA; FBXO7
Facial dysmorphism-developmental delay-behavioral abnormalities syndrome due to 10p11.21p12.31 microdeletion	HP:0001629; HP:0001642; HP:0001643; HP:0001647; HP:0001680; HP:0001714; HP:0002079; HP:0002119; HP:0002608; HP:0003196; HP:0005280; HP:0010800; HP:0011220; HP:0000505; HP:0000708; HP:0000750; HP:0001249; HP:0001263; HP:0001270; HP:0001627; HP:0007018; HP:0012443; HP:0000293; HP:0000483; HP:0000486; HP:0000718; HP:0000739; HP:0001250; HP:0001319; HP:0002019; HP:0002360; HP:0011968; HP:0012745; HP:0000358; HP:0000365; HP:0000414; HP:0000453; HP:0000490; HP:0000494; HP:0000540; HP:0000545; HP:0000567; HP:0000646; HP:0000664; HP:0000729; HP:0001321	WAC
Subcorneal pustular dermatosis	HP:0000821; HP:0000836; HP:0000953; HP:0000989; HP:0001370; HP:0002725; HP:0002960; HP:0006775; HP:0010702; HP:0010783; HP:0200039	NONE
Good syndrome	HP:0000010; HP:0000246; HP:0000508; HP:0000819; HP:0001581; HP:0001618; HP:0001873; HP:0001881; HP:0001903; HP:0002014; HP:0002015; HP:0002094; HP:0002110; HP:0002205; HP:0003473; HP:0004313; HP:0010515; HP:0012735; HP:0100522; HP:0100721	NONE
Stevens-Johnson syndrome/toxic epidermal necrolysis spectrum	HP:0001945; HP:0008066; HP:0011123; HP:0012378; HP:0030953; HP:0000509; HP:0000600; HP:0000739; HP:0000953; HP:0000987; HP:0000988; HP:0001097; HP:0001903; HP:0002039; HP:0002098; HP:0002315; HP:0002910; HP:0003326; HP:0012384; HP:0012735; HP:0025426; HP:0025439; HP:0031464; HP:0100792; HP:0200042; HP:0200097; HP:0200136; HP:0000036; HP:0000217; HP:0000491; HP:0000572; HP:0000613; HP:0000716; HP:0000790; HP:0001010; HP:0001128; HP:0001600; HP:0001875; HP:0001919; HP:0002014; HP:0002090; HP:0003270; HP:0004378; HP:0004386; HP:0004887; HP:0008404; HP:0008682; HP:0010285; HP:0011354; HP:0012122; HP:0012375; HP:0012594; HP:0025416; HP:0030943; HP:0031088; HP:0031731; HP:0100518; HP:0200020; HP:0430007; HP:0000618; HP:0001798; HP:0006528; HP:0031368; HP:0100806	NONE
Retinitis pigmentosa-intellectual disability-deafness-hypogonadism syndrome	HP:0000028; HP:0000147; HP:0000280; HP:0000407; HP:0000505; HP:0000518; HP:0000639; HP:0000771; HP:0000815; HP:0000842; HP:0000869; HP:0000956; HP:0000958; HP:0001156; HP:0001249; HP:0001272; HP:0001513; HP:0001769; HP:0001831; HP:0002750; HP:0002808; HP:0003307; HP:0004322; HP:0005978; HP:0007703; HP:0008734; HP:0010562	NONE
Rosaï-Dorfman disease	HP:0001250; HP:0001482; HP:0001903; HP:0001945; HP:0002315; HP:0002716; HP:0002797; HP:0002961; HP:0003401; HP:0010550; HP:0010783; HP:0200034	NONE
MPI-CDG	HP:0012379; HP:0001395; HP:0002014; HP:0002240; HP:0003073; HP:0003256; HP:0040246; HP:0000825; HP:0000969; HP:0001409; HP:0001410; HP:0001508; HP:0001929; HP:0001977; HP:0002013; HP:0002239; HP:0002243; HP:0004855; HP:0005543; HP:0000821	MPI
Hydatidiform mole	HP:0000836; HP:0001903; HP:0002017; HP:0005268; HP:0100602; HP:0100878; HP:0400008	NONE
Distal myopathy with posterior leg and anterior hand involvement	HP:0031177; HP:0009053; HP:0008954; HP:0008959; HP:0009027; HP:0006389; HP:0012515; HP:0002141; HP:0030319; HP:0003738; HP:0002600; HP:0001626; HP:0002540; HP:0009046; HP:0030200; HP:0002355; HP:0006135; HP:0008994; HP:0001638	FLNC
Genetic transient congenital hypothyroidism	HP:0001254; HP:0001615; HP:0000969; HP:0000158; HP:0031221; HP:0002019; HP:0031507; HP:0025484; HP:0011437; HP:0008263; HP:0000853; HP:0100786; HP:0011968; HP:0001537; HP:0002925; HP:0031169; HP:0002045; HP:0001252; HP:0001070; HP:0005990	DUOX2
Familial peripheral male-limited precocious puberty	HP:0000040; HP:0000053; HP:0000098; HP:0000708; HP:0000798; HP:0000826; HP:0001061; HP:0001595; HP:0003251; HP:0005616; HP:0007018	LHCGR
Arterial dissection-lentiginosis syndrome	HP:0000995; HP:0001269; HP:0005294; HP:0100026	NONE
Short stature-deafness-neutrophil dysfunction-dysmorphism syndrome	HP:0000407; HP:0000501; HP:0001363; HP:0002300; HP:0002664; HP:0004322; HP:0004397; HP:0010978	NONE
Body skin hyperlaxity due to vitamin K-dependent coagulation factor deficiency	HP:0000973; HP:0001582; HP:0001928; HP:0200034; HP:0001102; HP:0001892; HP:0002621; HP:0004944	GGCX
Retinopathy of prematurity	HP:0000486; HP:0007902; HP:0001136; HP:0000501; HP:0000618; HP:0001103; HP:0008046; HP:0000518; HP:0000545; HP:0007663; HP:0000646; HP:0500049; HP:0007917	LRP5; FZD4; NDP
Autoimmune hepatitis	HP:0003237; HP:0010702; HP:0002910; HP:0003262; HP:0003453; HP:0003493; HP:0030908; HP:0030909; HP:0031925; HP:0000716; HP:0002027; HP:0002829; HP:0012432; HP:0012522; HP:0000099; HP:0000739; HP:0000952; HP:0001045; HP:0001369; HP:0001394; HP:0001541; HP:0001744; HP:0002037; HP:0002239; HP:0003573; HP:0006555; HP:0030991; HP:0100279; HP:0100646; HP:0200119; HP:0001402; HP:0004787; HP:0006562	NONE
MSH3-related attenuated familial adenomatous polyposis	HP:0004784; HP:0005227; HP:0200063; HP:0000131; HP:0000854; HP:0003003; HP:0004394; HP:0008069; HP:0009592; HP:0012126; HP:0012740; HP:0100743; HP:0000107; HP:0025274	MSH3
Feingold syndrome type 1	HP:0000252; HP:0001770; HP:0002589; HP:0005819; HP:0000347; HP:0001328; HP:0001999; HP:0002032; HP:0004209; HP:0004220; HP:0004691; HP:0004692; HP:0009577; HP:0009778; HP:0012745; HP:0000076; HP:0000077; HP:0000083; HP:0000085; HP:0000110; HP:0000123; HP:0000126; HP:0000405; HP:0000407; HP:0001627; HP:0001643; HP:0002247; HP:0010446; HP:0011611; HP:0011625; HP:0011662; HP:0001249; HP:0002023; HP:0004322; HP:0005235	MYCN
Hereditary orotic aciduria	HP:0000069; HP:0000316; HP:0000368; HP:0000431; HP:0000494; HP:0001263; HP:0001385; HP:0001643; HP:0001744; HP:0001903; HP:0002205; HP:0003218; HP:0003355; HP:0003526; HP:0005435; HP:0008388	UMPS
Thanatophoric dysplasia type 1	HP:0000238; HP:0003097; HP:0001631; HP:0001156; HP:0100781; HP:0001582; HP:0001171; HP:0006487; HP:0000774; HP:0000365; HP:0001643; HP:0010880; HP:0002282; HP:0001387; HP:0002007; HP:0001250; HP:0003185; HP:0002187; HP:0000520; HP:0002676; HP:0000077; HP:0002983; HP:0006703; HP:0002980; HP:0000256; HP:0000926; HP:0012368; HP:0005280; HP:0002093; HP:0007392; HP:0000956; HP:0002652; HP:0000260; HP:0001252; HP:0008909; HP:0002119; HP:0000944; HP:0002808; HP:0000946	FGFR3
Camptodactyly-tall stature-scoliosis-hearing loss syndrome	HP:0000365; HP:0002650; HP:0100490; HP:0100491	FGFR3
Alveolar echinococcosis	HP:0001407; HP:0001880; HP:0003565; HP:0010702; HP:0000952; HP:0001410; HP:0001903; HP:0001945; HP:0002027; HP:0003419; HP:0010741; HP:0012378; HP:0025406; HP:0410019; HP:0000107; HP:0000766; HP:0001824; HP:0002094; HP:0002105; HP:0002315; HP:0010766; HP:0011732; HP:0012735; HP:0025408; HP:0030151; HP:0031292; HP:0032445; HP:0100749; HP:0000775; HP:0001250; HP:0001251; HP:0001260; HP:0001269; HP:0001409; HP:0001697; HP:0001737; HP:0002013; HP:0002321; HP:0002381; HP:0002516; HP:0002613; HP:0002639; HP:0003468; HP:0010576; HP:0011805; HP:0012062; HP:0025487; HP:0040163; HP:0100016; HP:0100523	NONE
Imperforate oropharynx-costovertebral anomalies syndrome	HP:0000286; HP:0000159; HP:0000288; HP:0002205; HP:0000772; HP:0009896; HP:0002937; HP:0002098; HP:0000396; HP:0000358; HP:0002878; HP:0003312; HP:0011302; HP:0000921; HP:0005692; HP:0002094; HP:0000369; HP:0001166; HP:0000431; HP:0000153; HP:0010295; HP:0000453; HP:0000600; HP:0004209; HP:0000494	NONE
Hydranencephaly	HP:0001254; HP:0000618; HP:0002179; HP:0008897; HP:0410279; HP:0001287; HP:0000609; HP:0001264; HP:0002120; HP:0010994; HP:3000062; HP:0001250; HP:0025099; HP:0011328; HP:0008610; HP:0006698; HP:0010652; HP:0000601; HP:0009145; HP:0025040; HP:0025517; HP:0000533; HP:0025258; HP:0007023; HP:0001263; HP:0002119	NDE1
D-glyceric aciduria	HP:0007185; HP:0008288; HP:0011344; HP:0012444; HP:0012736; HP:0100704; HP:0001942; HP:0002448; HP:0012379; HP:0000252; HP:0000750; HP:0001249; HP:0001250; HP:0001257; HP:0001263; HP:0002154; HP:0003108; HP:0008947; HP:0030781; HP:0500230; HP:0000253; HP:0000365; HP:0000729; HP:0001336; HP:0002072; HP:0002079	GLYCTK
Adams-Oliver syndrome	HP:0000238; HP:0001362; HP:0001276; HP:0001156; HP:0010760; HP:0001804; HP:0001641; HP:0001171; HP:0000518; HP:0000568; HP:0001409; HP:0001817; HP:0006101; HP:0002092; HP:0004050; HP:0002132; HP:0000486; HP:0000965; HP:0005916; HP:0002353; HP:0001250; HP:0001883; HP:0100026; HP:0001636; HP:0004935; HP:0002612; HP:0002239; HP:0001541; HP:0010624; HP:0006970; HP:0001057; HP:0002084; HP:0008070; HP:0001269; HP:0001882; HP:0009882; HP:0001596; HP:0001394; HP:0002040; HP:0001508; HP:0001873; HP:0002814; HP:0001249; HP:0008065; HP:0002817	NOTCH1; ARHGAP31; DOCK6; RBPJ; EOGT; DLL4
Autosomal recessive spastic paraplegia type 23	HP:0001003; HP:0001045; HP:0001258; HP:0001347; HP:0002064; HP:0002515; HP:0002607; HP:0002751; HP:0012701; HP:0000085; HP:0001250; HP:0002218; HP:0002827; HP:0004322	DSTYK; SPG23
Autosomal recessive spastic paraplegia type 55	HP:0000648; HP:0001138; HP:0001256; HP:0001257; HP:0001347; HP:0001762; HP:0002061; HP:0002079; HP:0002313; HP:0002936; HP:0003202; HP:0003383; HP:0003448; HP:0003484; HP:0003487; HP:0007010; HP:0007042; HP:0007340; HP:0007663; HP:0008963; HP:0009027; HP:0009830; HP:0000486; HP:0000602; HP:0001999; HP:0002804; HP:0100543	MTRFR
Penoscrotal transposition	HP:0000047; HP:0000049; HP:0000069; HP:0000078; HP:0000104; HP:0000110; HP:0000269; HP:0000286; HP:0000347; HP:0000768; HP:0000795; HP:0000811; HP:0001638; HP:0002120; HP:0004209; HP:0006443; HP:0006610; HP:0007598; HP:0010751; HP:0100600	NONE
"Craniometadiaphyseal dysplasia, wormian bone type"	HP:0000218; HP:0000242; HP:0000256; HP:0000260; HP:0000272; HP:0000347; HP:0000494; HP:0000520; HP:0000885; HP:0000938; HP:0000940; HP:0001248; HP:0001760; HP:0002212; HP:0002645; HP:0002673; HP:0002703; HP:0002753; HP:0005446; HP:0006391; HP:0006429; HP:0008438; HP:0009911; HP:0010539; HP:0011001; HP:0011220	NONE
Laryngotracheoesophageal cleft	HP:0001615; HP:0008751; HP:0001608; HP:0010307; HP:0000961; HP:0002094; HP:0030842; HP:0001601; HP:0012735; HP:0002205; HP:0002835; HP:0031162	NONE
X-linked spinocerebellar ataxia type 3	HP:0000407; HP:0000565; HP:0000648; HP:0001251; HP:0001252; HP:0001263	NONE
Cryptococcosis	HP:0001945; HP:0002721; HP:0012735; HP:0025392; HP:0000238; HP:0000478; HP:0000504; HP:0000708; HP:0001268; HP:0001287; HP:0001394; HP:0002013; HP:0002090; HP:0002094; HP:0002098; HP:0002120; HP:0002202; HP:0002315; HP:0002516; HP:0002664; HP:0002725; HP:0002960; HP:0003690; HP:0031179; HP:0100721; HP:0100749; HP:0000024; HP:0000356; HP:0000479; HP:0000587; HP:0000602; HP:0000618; HP:0001250; HP:0001291; HP:0002181; HP:0002354; HP:0002586; HP:0002754; HP:0002797; HP:0005526; HP:0011531; HP:0100806	NONE
"Autosomal recessive generalized dystrophic epidermolysis bullosa, intermediate form"	HP:0000987; HP:0001030; HP:0001510; HP:0001903; HP:0004325; HP:0008066; HP:0031903; HP:0000670; HP:0001056; HP:0001508; HP:0001581; HP:0002015; HP:0002019; HP:0002020; HP:0002031; HP:0002043; HP:0003073; HP:0003202; HP:0003234; HP:0004395; HP:0007400; HP:0010450; HP:0011968; HP:0031831; HP:0032676; HP:0040303; HP:0100512; HP:0200041; HP:0000160; HP:0000572; HP:0000716; HP:0000739; HP:0000823; HP:0001057; HP:0001371; HP:0001644; HP:0001798; HP:0001802; HP:0002164; HP:0003764; HP:0004057; HP:0010296; HP:0011471; HP:0012390; HP:0200020; HP:0002860	COL7A1
Radio-ulnar synostosis-amegakaryocytic thrombocytopenia syndrome	HP:0000407; HP:0001385; HP:0002974; HP:0004209; HP:0004859; HP:0006101	MECOM; HOXA11
1q21.1 microdeletion syndrome	HP:0000238; HP:0001161; HP:0004322; HP:0000286; HP:0000218; HP:0002360; HP:0000126; HP:0000343; HP:0001773; HP:0000518; HP:0000568; HP:0010059; HP:0001762; HP:0000739; HP:0008499; HP:0002650; HP:0000486; HP:0001643; HP:0000717; HP:0001671; HP:0001770; HP:0011611; HP:0000414; HP:0002007; HP:0001250; HP:0000612; HP:0000490; HP:0100753; HP:0000023; HP:0000028; HP:0001829; HP:0007018; HP:0005692; HP:0000716; HP:0001274; HP:0000076; HP:0000431; HP:0010296; HP:0001508; HP:0011304; HP:0001249; HP:0001252; HP:0004209; HP:0001263; HP:0000407; HP:0000252	NONE
