ID	HPO_Terms	Diagnostic_Genes
PMID_36446582_Novara_2017_P1	HP:0001249; HP:0007018; HP:0001572; HP:0000574; HP:0001155; HP:0004322; HP:0002750; HP:0001629; HP:0000028; HP:0000664; HP:0000463; HP:0000411	ANKRD11
PMID_36446582_KBG5	HP:0001572; HP:0001270; HP:0000750; HP:0002360; HP:0000294; HP:0000308; HP:0000664; HP:0000463	ANKRD11
PMID_36446582_Gnazzo_2020_P9	HP:0001249; HP:0001263; HP:0001572; HP:0000574; HP:0000343; HP:0000750; HP:0000316; HP:0000414	ANKRD11
PMID_36446582_Novara_2017_P11	HP:0000729; HP:0001263; HP:0001572; HP:0000574; HP:0001270; HP:0000750; HP:0002197; HP:0000664; HP:0000316; HP:0000463; HP:0000414	ANKRD11
PMID_36446582_KBG45	HP:0001249; HP:0000729; HP:0001263; HP:0001572; HP:0001155; HP:0002750; HP:0000410; HP:0000403; HP:0000414	ANKRD11
PMID_36446582_KBG58	HP:0001249; HP:0007018; HP:0001572; HP:0000574; HP:0004322; HP:0001252; HP:0002373; HP:0007359; HP:0000294; HP:0000308; HP:0000664	ANKRD11
PMID_36446582_Gnazzo_2020_P19	HP:0001249; HP:0001263; HP:0000574; HP:0000343; HP:0000750; HP:0011968; HP:0000316; HP:0000414	ANKRD11
PMID_36446582_Goldenberg2016_P18	HP:0001263; HP:0004322; HP:0000750; HP:0002360; HP:0000252	ANKRD11
PMID_36446582_KBG46	HP:0001249; HP:0001263; HP:0000343; HP:0004322; HP:0001631; HP:0011968; HP:0000252; HP:0000414	ANKRD11
PMID_36446582_KBG52	HP:0000750; HP:0000664; HP:0001249; HP:0000574; HP:0000411; HP:0001252; HP:0011968; HP:0000294; HP:0000308; HP:0000463; HP:0000369; HP:0000325; HP:0001155; HP:0004322	ANKRD11
PMID_36446582_Ockeloen2015_P2	HP:0001249; HP:0000729; HP:0007018; HP:0001572; HP:0001155; HP:0000028	ANKRD11
PMID_36446582_Scarano_2013_P12	HP:0001249; HP:0001572; HP:0000343; HP:0001155; HP:0002750; HP:0000411	ANKRD11
PMID_36446582_KBG63	HP:0001249; HP:0007018; HP:0001263; HP:0001572; HP:0000325; HP:0000574; HP:0004322; HP:0001270; HP:0000750; HP:0000407; HP:0000403; HP:0000294; HP:0000308; HP:0000664	ANKRD11
PMID_36446582_Goldenberg2016_P34	HP:0001263; HP:0001572; HP:0001155; HP:0004322; HP:0002750; HP:0000750; HP:0000028; HP:0000252	ANKRD11
PMID_36446582_Low_2016_31_29	HP:0000729; HP:0007018; HP:0001572	ANKRD11
PMID_36446582_KBG39	HP:0001263; HP:0000664; HP:0001249; HP:0000308; HP:0000729; HP:0002197; HP:0004322	ANKRD11
PMID_36446582_Parenti2021_P16	HP:0001263; HP:0000574; HP:0001155; HP:0002750; HP:0001270; HP:0011968; HP:0000028; HP:0000252; HP:0000294; HP:0000414	ANKRD11
PMID_36446582_KBG59	HP:0001249; HP:0000729; HP:0001263; HP:0001572; HP:0000325; HP:0000574; HP:0000343; HP:0001270; HP:0001252; HP:0011968; HP:0000316; HP:0000463; HP:0000414; HP:0000369	ANKRD11
PMID_36446582_KBG36	HP:0001249; HP:0001572; HP:0000325; HP:0004322; HP:0001270; HP:0000750; HP:0001252; HP:0000403; HP:0011968; HP:0000028; HP:0000023; HP:0001537; HP:0000294; HP:0000316; HP:0000414; HP:0000448; HP:0000411; HP:0000369	ANKRD11
PMID_36446582_Parenti2021_P18	HP:0007018; HP:0001263; HP:0001572; HP:0000574; HP:0000343; HP:0001155; HP:0001270; HP:0011968; HP:0000294; HP:0000414	ANKRD11
PMID_36446582_KBG47	HP:0001263; HP:0000750; HP:0001270; HP:0001249; HP:0007359; HP:0000574; HP:0000405; HP:0000729; HP:0000403; HP:0002353	ANKRD11
PMID_36446582_Goldenberg2016_P15	HP:0001263; HP:0000750	ANKRD11
PMID_36446582_Kutkowska_Kazmierczak2021_P8	HP:0001249; HP:0001263; HP:0001572; HP:0000325; HP:0000750	ANKRD11
PMID_36446582_KBG40	HP:0001249; HP:0001263; HP:0001572; HP:0002750; HP:0000750; HP:0000252; HP:0000303; HP:0000316; HP:0000414; HP:0000411	ANKRD11
PMID_36446582_Jin_Kim_2020_P1	HP:0001249; HP:0007018; HP:0001572; HP:0000343; HP:0001155; HP:0004322; HP:0002750; HP:0000403; HP:0000316; HP:0000463	ANKRD11
PMID_36446582_Kutkowska_Kazmierczak2021_P23	HP:0001249; HP:0007018; HP:0001263; HP:0001572; HP:0004322; HP:0000750; HP:0011968	ANKRD11
PMID_36446582_Ockeloen2015_P6	HP:0001249; HP:0007018; HP:0001572; HP:0001155; HP:0004322	ANKRD11
PMID_36446582_KBG10B	HP:0000325; HP:0001155; HP:0001270; HP:0000750; HP:0006695; HP:0000410; HP:0000403; HP:0000028; HP:0000294; HP:0000303; HP:0002263; HP:0000486; HP:0000664; HP:0000414; HP:0000448; HP:0000411; HP:0000369	ANKRD11
PMID_36446582_Murray_2017_P12_9_1	HP:0001249; HP:0007018; HP:0000325; HP:0000574; HP:0000343; HP:0001155; HP:0004322; HP:0000664; HP:0000316; HP:0000414	ANKRD11
PMID_36446582_Gnazzo_2020_P21	HP:0001249; HP:0001263; HP:0001572; HP:0000574; HP:0000343; HP:0001155; HP:0004322; HP:0000750; HP:0011968; HP:0000316; HP:0000414	ANKRD11
PMID_36446582_Walz2015_PA	HP:0001249; HP:0001572; HP:0000574; HP:0001155; HP:0004322; HP:0002750; HP:0000463	ANKRD11
PMID_36446582_Low_2016_P4_5	HP:0001572; HP:0001155; HP:0004322	ANKRD11
PMID_36446582_Low_2016_P17_10	HP:0001572; HP:0004322; HP:0000405	ANKRD11
PMID_36446582_KBG10A	HP:0000729; HP:0007018; HP:0001263; HP:0001572; HP:0000750; HP:0000405; HP:0000403; HP:0000294; HP:0000303; HP:0000664; HP:0000414; HP:0000448; HP:0000411; HP:0000369	ANKRD11
PMID_36446582_Murray_2017_P2_1_2	HP:0001249; HP:0001263; HP:0000343; HP:0001155; HP:0004322; HP:0002750; HP:0000750; HP:0002360; HP:0001252; HP:0001629; HP:0000463	ANKRD11
PMID_36446582_Low_2016_P6_7	HP:0001572; HP:0001155	ANKRD11
PMID_36446582_Low_2016_P14_2	HP:0001572; HP:0001155; HP:0002197	ANKRD11
PMID_36446582_Murray_2017_P7_3_3	HP:0001249; HP:0001572; HP:0001155; HP:0004322; HP:0001629; HP:0001631; HP:0000316	ANKRD11
PMID_36446582_Miyatake_2017_P3	HP:0001249; HP:0000729; HP:0001263; HP:0001572; HP:0000750; HP:0002197; HP:0006695; HP:0001655; HP:0001629; HP:0001642; HP:0001647; HP:0011968	ANKRD11
PMID_36446582_Goldenberg2016_P5	HP:0001249; HP:0001263; HP:0001155; HP:0000750	ANKRD11
PMID_36446582_Gnazzo_2020_P29	HP:0001249; HP:0001572; HP:0000574; HP:0001155; HP:0000316	ANKRD11
PMID_36446582_Scarano_2013_P4	HP:0001249; HP:0001572; HP:0000343; HP:0001155; HP:0004322; HP:0002750; HP:0000411	ANKRD11
PMID_36446582_KBG54	HP:0001249; HP:0001263; HP:0000325; HP:0001270	ANKRD11
PMID_36446582_Low_2016_P12_13	HP:0001155; HP:0002750	ANKRD11
PMID_36446582_Miyatake_2013	HP:0001249; HP:0001263; HP:0001572; HP:0000574; HP:0000343; HP:0001155; HP:0002353; HP:0002750; HP:0001270; HP:0000750; HP:0001252; HP:0000664; HP:0000316; HP:0000463	ANKRD11
PMID_36446582_Parenti2016_P2	HP:0001263; HP:0001572; HP:0000574; HP:0001155; HP:0000750; HP:0002197; HP:0000294; HP:0000308; HP:0000664; HP:0000414	ANKRD11
PMID_36446582_Gnazzo_2020_P17	HP:0000574; HP:0000343; HP:0000316; HP:0000414	ANKRD11
PMID_36446582_Low_2016_P7_8	HP:0001572; HP:0001155	ANKRD11
PMID_36446582_Goldenberg2016_P14	HP:0001263; HP:0001572; HP:0001155; HP:0004322; HP:0002750; HP:0000750; HP:0000252	ANKRD11
PMID_36446582_Goldenberg2016_P30	HP:0001263; HP:0001155; HP:0000750; HP:0002360	ANKRD11
PMID_36446582_Parenti2021_P23	HP:0000729; HP:0001572; HP:0000574; HP:0000343; HP:0001155; HP:0000664; HP:0000414	ANKRD11
PMID_36446582_Lim2014	HP:0001249; HP:0007018; HP:0001263; HP:0001572; HP:0000325; HP:0004322; HP:0002353; HP:0002750; HP:0001270; HP:0000750; HP:0000463; HP:0000411	ANKRD11
PMID_36446582_KBG20	HP:0000729; HP:0007018; HP:0001263; HP:0001572; HP:0000574; HP:0004322; HP:0002750; HP:0002360; HP:0002373; HP:0001629; HP:0000294; HP:0002263; HP:0000463	ANKRD11
PMID_36446582_KBG15	HP:0001263; HP:0001249; HP:0000414; HP:0000574; HP:0000411; HP:0001572; HP:0000463; HP:0000343; HP:0000729; HP:0000325; HP:0001629	ANKRD11
PMID_36446582_Kutkowska_Kazmierczak2021_P5	HP:0001263; HP:0000325; HP:0001270; HP:0000750; HP:0011968	ANKRD11
PMID_36446582_Walz2015_PB	HP:0001249; HP:0001572; HP:0000574; HP:0001155; HP:0004322; HP:0002750; HP:0000463	ANKRD11
PMID_36446582_KBG27	HP:0001249; HP:0000729; HP:0007018; HP:0001263; HP:0000325; HP:0000343; HP:0004322; HP:0000750; HP:0006695; HP:0000407; HP:0000294; HP:0002263; HP:0000486; HP:0000414; HP:0000448; HP:0000411	ANKRD11
PMID_36446582_Parenti2021_P7	HP:0001263; HP:0000574; HP:0000343; HP:0001270; HP:0000294; HP:0000664; HP:0000463	ANKRD11
PMID_36446582_Parenti2021_P17	HP:0001249; HP:0001572; HP:0000574; HP:0000343; HP:0001155; HP:0000294; HP:0000486; HP:0000664; HP:0000463	ANKRD11
PMID_36446582_Ockeloen2015_P16	HP:0001249; HP:0001572; HP:0001155; HP:0002750; HP:0000028	ANKRD11
PMID_36446582_VanDongen2019_P1	HP:0001252; HP:0002373	ANKRD11
PMID_36446582_KBG30	HP:0001249; HP:0001263; HP:0000343; HP:0001155; HP:0007359; HP:0001642; HP:0001647; HP:0000316	ANKRD11
PMID_36446582_KBG3	HP:0001263; HP:0001572; HP:0000574; HP:0000486; HP:0000369	ANKRD11
PMID_36446582_Gnazzo_2020_P23	HP:0001572; HP:0000574; HP:0000343; HP:0004322; HP:0011968; HP:0000316	ANKRD11
PMID_36446582_Gnazzo_2020_P18	HP:0001249; HP:0001263; HP:0001572; HP:0000574; HP:0000343; HP:0001155; HP:0004322; HP:0000750; HP:0000316	ANKRD11
PMID_36446582_Sacharow_2012_P1	HP:0001249; HP:0007018; HP:0001263; HP:0001572; HP:0000325; HP:0001155; HP:0000750; HP:0001629; HP:0001642; HP:0000405; HP:0000403; HP:0000028	ANKRD11
PMID_36446582_Murray_2017_P3_1_3	HP:0001249; HP:0001572; HP:0000325; HP:0000574; HP:0000294; HP:0000664; HP:0000316; HP:0000369	ANKRD11
PMID_36446582_KBG21	HP:0000750; HP:0001270; HP:0000316; HP:0000448; HP:0000411; HP:0001572; HP:0001647; HP:0000463; HP:0002353; HP:0000486; HP:0000574; HP:0000294; HP:0000403; HP:0001642; HP:0001263; HP:0002121; HP:0000414; HP:0002750; HP:0000028; HP:0011968; HP:0000405; HP:0002360; HP:0000303; HP:0001249; HP:0001252; HP:0000343; HP:0000369; HP:0000325	ANKRD11
PMID_36446582_Kleyner_2016	HP:0001249; HP:0000729; HP:0001263; HP:0001572; HP:0000574; HP:0000343; HP:0001155; HP:0004322; HP:0000750; HP:0002197; HP:0000294; HP:0000303; HP:0002263	ANKRD11
PMID_36446582_Goldenberg2016_P8	HP:0001249; HP:0001263; HP:0001572; HP:0001155; HP:0000750	ANKRD11
PMID_36446582_Kim_2015_P3	HP:0001249; HP:0001572; HP:0000325; HP:0000574; HP:0000343; HP:0001155; HP:0004322; HP:0002353; HP:0000486; HP:0000664; HP:0000411	ANKRD11
PMID_36446582_KBG43	HP:0001249; HP:0000325; HP:0000574; HP:0000294; HP:0000316; HP:0000463; HP:0000414; HP:0000369	ANKRD11
PMID_36446582_Miyatake_2017_P1	HP:0001249; HP:0001263; HP:0001155; HP:0004322; HP:0002750; HP:0000750; HP:0007359; HP:0000316	ANKRD11
PMID_36446582_Ockeloen2015_P12	HP:0007018; HP:0001263; HP:0001572; HP:0001155; HP:0000750	ANKRD11
PMID_36446582_Goldenberg2016_P33	HP:0001249; HP:0001263; HP:0001155; HP:0004322; HP:0000750; HP:0002360	ANKRD11
PMID_36446582_Low_2016_P22_16	HP:0001572; HP:0006695; HP:0001655; HP:0001629; HP:0001642; HP:0001647; HP:0000405	ANKRD11
PMID_36446582_KBG34	HP:0001249; HP:0007018; HP:0001572; HP:0000574; HP:0000343; HP:0001270; HP:0002360; HP:0000294; HP:0002263; HP:0000664; HP:0000316; HP:0000463; HP:0000414; HP:0000448; HP:0000411	ANKRD11
PMID_36446582_Parenti2021_P8	HP:0001249; HP:0001263; HP:0001572; HP:0000343; HP:0001155; HP:0001270; HP:0000750; HP:0000463; HP:0000414; HP:0000411	ANKRD11
PMID_36446582_Parenti2021_P2	HP:0001263; HP:0000343; HP:0001155; HP:0001270; HP:0000750; HP:0011968; HP:0000294; HP:0000486; HP:0000463; HP:0000414; HP:0000411	ANKRD11
PMID_36446582_Parenti2021_P4	HP:0001249; HP:0001572; HP:0000574; HP:0000343; HP:0001155; HP:0004322; HP:0000664; HP:0000463	ANKRD11
PMID_36446582_KBG22	HP:0007018; HP:0000574; HP:0000343; HP:0001155	ANKRD11
PMID_36446582_Gnazzo_2020_P4	HP:0001249; HP:0001572; HP:0000574; HP:0000343; HP:0001155; HP:0011968; HP:0000414	ANKRD11
PMID_36446582_Goldenberg2016_P38	HP:0001572; HP:0004322	ANKRD11
PMID_36446582_Low_2016_30_28	HP:0000729; HP:0007018; HP:0001155; HP:0004322; HP:0000405; HP:0011968	ANKRD11
PMID_36446582_KBG51	HP:0001249; HP:0007018; HP:0000325; HP:0004322; HP:0001270; HP:0000750; HP:0000294; HP:0000308; HP:0000316; HP:0000463; HP:0000411; HP:0000369	ANKRD11
PMID_36446582_KBG32	HP:0000729; HP:0007018; HP:0001263; HP:0001572; HP:0000325; HP:0000574; HP:0001252; HP:0000403; HP:0000308; HP:0000486; HP:0000664; HP:0000463; HP:0000414	ANKRD11
PMID_36446582_KBG16	HP:0000729; HP:0007018; HP:0001263; HP:0000325; HP:0000574; HP:0000343; HP:0004322; HP:0001270; HP:0000750; HP:0001252; HP:0000405; HP:0000403; HP:0000308; HP:0000664; HP:0000316; HP:0000414; HP:0000448; HP:0000411	ANKRD11
PMID_36446582_Sirmaci2011_P2_F1__previously_published_Tekin_2004	HP:0001249; HP:0007018; HP:0001572; HP:0000325; HP:0000574; HP:0000343; HP:0001155; HP:0002750; HP:0000407; HP:0000028; HP:0000294; HP:0000664; HP:0000316; HP:0000463; HP:0000411	ANKRD11
PMID_36446582_KBG28	HP:0001263; HP:0000750; HP:0001270; HP:0001249; HP:0000448; HP:0000574; HP:0000414; HP:0001252; HP:0000252; HP:0000343; HP:0000325	ANKRD11
PMID_36446582_Goldenberg2016_P19	HP:0001263; HP:0001572; HP:0001155; HP:0004322; HP:0000750	ANKRD11
PMID_36446582_Low2017	HP:0001249; HP:0000729; HP:0007018; HP:0001263; HP:0001572; HP:0000325; HP:0000574; HP:0001155; HP:0004322; HP:0002750; HP:0000750; HP:0011968; HP:0000414	ANKRD11
PMID_36446582_Goldenberg2016_P22	HP:0001263; HP:0001572; HP:0001155; HP:0002750; HP:0000750	ANKRD11
PMID_36446582_KBG11	HP:0001249; HP:0007018; HP:0000325; HP:0000574; HP:0000343; HP:0001155; HP:0004322; HP:0001270; HP:0001252; HP:0000403; HP:0000028; HP:0000463	ANKRD11
PMID_36446582_Kutkowska_Kazmierczak2021_P20	HP:0004322	ANKRD11
PMID_36446582_Low_2016_34_32	HP:0001572; HP:0001155; HP:0002121; HP:0000405	ANKRD11
PMID_36446582_Novara_2017_P5	HP:0001263; HP:0001270; HP:0000750; HP:0001252; HP:0000407; HP:0011968; HP:0000028; HP:0000411	ANKRD11
PMID_36446582_VanDongen2019_P3	HP:0001252; HP:0011968	ANKRD11
PMID_36446582_Ockeloen2015_P9	HP:0001249; HP:0000325; HP:0001155; HP:0004322; HP:0002750; HP:0000028	ANKRD11
PMID_36446582_DeBernardi2018	HP:0001249; HP:0001263; HP:0001572; HP:0000325; HP:0000574; HP:0000343; HP:0001155; HP:0004322; HP:0002750; HP:0001270; HP:0000750; HP:0002263; HP:0000316; HP:0000463; HP:0000411	ANKRD11
PMID_36446582_Low_2016_P21_15	HP:0000403; HP:0011968	ANKRD11
PMID_36446582_Kutkowska_Kazmierczak2021_P10	HP:0001249; HP:0001263; HP:0001572; HP:0000325; HP:0001155; HP:0000750; HP:0011968	ANKRD11
PMID_36446582_Parenti2021_P14	HP:0001249; HP:0001263; HP:0000343; HP:0001155; HP:0001270; HP:0000750; HP:0011968; HP:0000664; HP:0000414	ANKRD11
PMID_36446582_Khalifa_2013_P1A	HP:0001263; HP:0001572; HP:0000574; HP:0000343; HP:0001155; HP:0004322; HP:0002750; HP:0001270; HP:0000750; HP:0002373; HP:0001655; HP:0000403; HP:0001537; HP:0000294; HP:0000664; HP:0000316; HP:0000414	ANKRD11
PMID_36446582_VanDongen2019_P9	HP:0011968	ANKRD11
PMID_36446582_Gnazzo_2020_P8	HP:0001249; HP:0001263; HP:0001572; HP:0000574; HP:0001155; HP:0000750	ANKRD11
PMID_36446582_Goldenberg2016_P13	HP:0001155; HP:0004322	ANKRD11
PMID_36446582_KBG65	HP:0007018; HP:0001263; HP:0001572; HP:0000574; HP:0001155; HP:0000750; HP:0006695; HP:0000294; HP:0000316; HP:0000463; HP:0000411; HP:0000369	ANKRD11
PMID_36446582_Gnazzo_2020_P30	HP:0001249; HP:0001263; HP:0001572; HP:0000574; HP:0001155; HP:0004322; HP:0000750; HP:0000316	ANKRD11
PMID_36446582_Parenti2021_P5	HP:0001263; HP:0000574; HP:0000343; HP:0001155; HP:0004322; HP:0001270; HP:0000750; HP:0000252; HP:0000294; HP:0000664; HP:0000463; HP:0000414	ANKRD11
PMID_36446582_Low_2016_32_30	HP:0001572	ANKRD11
PMID_36446582_Cucco_2020_Patient_B	HP:0001249; HP:0001572; HP:0000325; HP:0000574; HP:0000343; HP:0001631; HP:0000252; HP:0000294; HP:0000308; HP:0000664	ANKRD11
PMID_36446582_KBG44	HP:0001249; HP:0007018; HP:0001572; HP:0000325; HP:0000574; HP:0000343; HP:0001155; HP:0004322; HP:0001270; HP:0000750; HP:0002360; HP:0011968; HP:0002263; HP:0000414; HP:0000448; HP:0000411; HP:0000369	ANKRD11
PMID_36446582_Kutkowska_Kazmierczak2021_P3	HP:0000325; HP:0011968; HP:0000252	ANKRD11
PMID_36446582_Novara_2017_P8	HP:0001249; HP:0000729; HP:0002353; HP:0002197	ANKRD11
PMID_36446582_KBG64	HP:0001249; HP:0001572; HP:0004322; HP:0001270; HP:0000405; HP:0000403; HP:0002263; HP:0000664; HP:0000463; HP:0000448	ANKRD11
PMID_36446582_Sirmaci2011_P1_F1__previously_published_Tekin_2004	HP:0001249; HP:0001572; HP:0000325; HP:0000574; HP:0000343; HP:0001155; HP:0002750; HP:0000028; HP:0000294; HP:0000664; HP:0000316; HP:0000463; HP:0000411	ANKRD11
PMID_36446582_Jin_Kim_2020_P2	HP:0001249; HP:0000729; HP:0001572; HP:0000325; HP:0000574; HP:0000343; HP:0001155; HP:0002750; HP:0007359	ANKRD11
PMID_36446582_KBG37	HP:0001263; HP:0001572; HP:0000325; HP:0000343; HP:0001155; HP:0001270; HP:0000750; HP:0002360; HP:0000316; HP:0000463; HP:0000414; HP:0000448; HP:0000411; HP:0000369	ANKRD11
PMID_36446582_Ockeloen2015_P13	HP:0001249; HP:0001572; HP:0001155; HP:0004322	ANKRD11
PMID_36446582_Gnazzo_2020_P10	HP:0001249; HP:0001263; HP:0001572; HP:0000574; HP:0000343; HP:0001155; HP:0004322; HP:0000750	ANKRD11
PMID_36446582_Scarano_2013_P2	HP:0001572; HP:0000343; HP:0001155; HP:0002750; HP:0000028; HP:0000411	ANKRD11
PMID_36446582_Murray_2017_P13_11_1	HP:0000316; HP:0001249; HP:0001252; HP:0000028; HP:0000463; HP:0000343; HP:0000023; HP:0001155; HP:0004322; HP:0007018	ANKRD11
PMID_36446582_KBG50	HP:0000729; HP:0007018; HP:0001263; HP:0001572; HP:0000325; HP:0000574; HP:0000343; HP:0001155; HP:0002353; HP:0002750; HP:0000750; HP:0007359; HP:0002197; HP:0000294; HP:0000303; HP:0000664; HP:0000414; HP:0000448	ANKRD11
PMID_36446582_Goldenberg2016_P21	HP:0001263; HP:0001572; HP:0004322; HP:0000750; HP:0002360	ANKRD11
PMID_36446582_Gnazzo_2020_P2	HP:0001249; HP:0001263; HP:0001572; HP:0000343; HP:0001155; HP:0000750; HP:0000414	ANKRD11
PMID_36446582_Murray_2017_P10_7_1	HP:0001249; HP:0001572; HP:0000574; HP:0001155; HP:0000023; HP:0000252; HP:0000294; HP:0000664; HP:0000316; HP:0000414	ANKRD11
PMID_36446582_Low_2016_P26_23	HP:0000729; HP:0001572; HP:0001155; HP:0000407; HP:0011968; HP:0000028	ANKRD11
PMID_36446582_KBG55	HP:0001249; HP:0000729; HP:0001263; HP:0000574; HP:0004322; HP:0002353; HP:0001270; HP:0000750; HP:0011968	ANKRD11
PMID_36446582_Goldenberg2016_P4	HP:0001263; HP:0001155; HP:0000750; HP:0000252	ANKRD11
PMID_36446582_Scarano_2013_P3	HP:0001249; HP:0001572; HP:0000343; HP:0001155; HP:0004322; HP:0002353; HP:0002750; HP:0000411	ANKRD11
PMID_36446582_Kutkowska_Kazmierczak2021_P16	HP:0001263; HP:0000750	ANKRD11
PMID_36446582_Willemsen2010_P3	HP:0001249; HP:0000729; HP:0001263; HP:0000750; HP:0007359; HP:0001655; HP:0001629; HP:0000410; HP:0000028; HP:0000486; HP:0000411	ANKRD11
PMID_36446582_Goldenberg2016_P2	HP:0001572; HP:0004322	ANKRD11
PMID_36446582_Sirmaci2011_P3_F1__previously_published_Tekin_2004	HP:0001249; HP:0001572; HP:0000325; HP:0000574; HP:0000343; HP:0001155; HP:0000028; HP:0000294; HP:0000664; HP:0000316; HP:0000463; HP:0000411	ANKRD11
PMID_36446582_KBG29	HP:0001249; HP:0007018; HP:0001263; HP:0001572; HP:0000343; HP:0004322; HP:0002353; HP:0002197; HP:0000414; HP:0000448	ANKRD11
PMID_36446582_Ockeloen2015_P5	HP:0001249; HP:0001572; HP:0001155; HP:0004322	ANKRD11
PMID_36446582_Low_2016_P29_27	HP:0001572; HP:0001155; HP:0002750; HP:0000405	ANKRD11
PMID_36446582_Goldenberg2016_P39	HP:0001155; HP:0002750; HP:0002360	ANKRD11
PMID_36446582_Ockeloen2015_P11	HP:0001249; HP:0000729; HP:0007018; HP:0001572; HP:0001155; HP:0004322; HP:0000028	ANKRD11
PMID_36446582_KBG18	HP:0001249; HP:0000729; HP:0001263; HP:0001572; HP:0000325; HP:0000343; HP:0001155; HP:0000750; HP:0001252; HP:0000294	ANKRD11
PMID_36446582_Goldenberg2016_P36	HP:0001155; HP:0000252	ANKRD11
PMID_36446582_Goldenberg2016_P10	HP:0001263; HP:0001572; HP:0001155; HP:0000750	ANKRD11
PMID_36446582_KBG7	HP:0001249; HP:0000729; HP:0007018; HP:0001263; HP:0000343; HP:0001155; HP:0004322; HP:0001270; HP:0000403; HP:0011968; HP:0000252; HP:0000294; HP:0000316; HP:0000411	ANKRD11
PMID_36446582_Reuter2020	HP:0006695; HP:0011968	ANKRD11
PMID_36446582_Murray_2017_P4_2_1	HP:0001249; HP:0007018; HP:0001263; HP:0001572; HP:0000325; HP:0001155; HP:0000750; HP:0000414	ANKRD11
PMID_36446582_Sirmaci2011_P3	HP:0001249; HP:0001263; HP:0001572; HP:0000325; HP:0000574; HP:0000343; HP:0001155; HP:0000750; HP:0000028; HP:0000664; HP:0000316; HP:0000463	ANKRD11
PMID_36446582_Ockeloen2015_P19	HP:0001249; HP:0001155; HP:0004322	ANKRD11
PMID_36446582_Parenti2021_P3	HP:0001249; HP:0001263; HP:0001572; HP:0000574; HP:0000343; HP:0001155; HP:0004322; HP:0000750; HP:0000486; HP:0000664; HP:0000463; HP:0000414	ANKRD11
PMID_36446582_Goldenberg2016_P9	HP:0001263; HP:0001155; HP:0000750; HP:0002360	ANKRD11
PMID_36446582_Gnazzo_2020_P22	HP:0001249; HP:0001572; HP:0000574; HP:0000343; HP:0001155; HP:0004322; HP:0000414	ANKRD11
PMID_36446582_Spengler_2013	HP:0000448; HP:0000411; HP:0001572; HP:0000369; HP:0000325; HP:0001155; HP:0004322	ANKRD11
PMID_36446582_Low_2016_P15_3	HP:0002197	ANKRD11
PMID_36446582_Low_2016_P16_9	HP:0000729; HP:0001572; HP:0011968	ANKRD11
PMID_36446582_Kutkowska_Kazmierczak2021_P13	HP:0001263; HP:0001572; HP:0000325; HP:0001155; HP:0000750; HP:0011968	ANKRD11
PMID_36446582_KBG8A	HP:0001263; HP:0001572; HP:0000325; HP:0001155; HP:0004322; HP:0002353; HP:0001270; HP:0000750; HP:0001252; HP:0001629; HP:0000407; HP:0011968; HP:0000028; HP:0000252; HP:0002263; HP:0000664; HP:0000463; HP:0000414; HP:0000411; HP:0000369	ANKRD11
PMID_36446582_Goldenberg2016_P29	HP:0001263; HP:0004322; HP:0000750	ANKRD11
PMID_36446582_KBG23	HP:0001249; HP:0001263; HP:0001572; HP:0000325; HP:0000343; HP:0004322; HP:0000750; HP:0000405; HP:0000403; HP:0000028; HP:0000294; HP:0000303; HP:0000316; HP:0000463; HP:0000414; HP:0000448; HP:0000411; HP:0000369	ANKRD11
PMID_36446582_Low_2016_P8_33	HP:0000028	ANKRD11
PMID_36446582_Bianchi_2018	HP:0001249; HP:0001263; HP:0001572; HP:0000325; HP:0000574; HP:0000343; HP:0000750; HP:0000405; HP:0000486; HP:0000664; HP:0000316; HP:0000463; HP:0000411	ANKRD11
PMID_36446582_Gnazzo_2020_P20	HP:0001249; HP:0001263; HP:0001572; HP:0000574; HP:0000343; HP:0001155; HP:0004322; HP:0000750; HP:0000414	ANKRD11
PMID_36446582_Crippa2015_P3	HP:0001572; HP:0000325; HP:0000574; HP:0000343; HP:0001155; HP:0000252; HP:0000463; HP:0000414; HP:0000411	ANKRD11
PMID_36446582_Novara_2017_P2	HP:0001249; HP:0001155; HP:0001252; HP:0001629; HP:0011968	ANKRD11
PMID_36446582_Ockeloen2015_P1	HP:0001249; HP:0000729; HP:0001572; HP:0001155; HP:0000028	ANKRD11
PMID_36446582_Parenti2021_P22	HP:0001249; HP:0001263; HP:0001572; HP:0000574; HP:0000343; HP:0001155; HP:0004322; HP:0001270; HP:0000750; HP:0000252; HP:0000294; HP:0000664; HP:0000463	ANKRD11
