ID	HPO_Terms	Diagnostic_Genes
SCV000778535	HP:0007018; HP:0003474; HP:0000490; HP:0012745; HP:0000508; HP:0000448; HP:0001388; HP:0045025; HP:0000490; HP:0000448; HP:0000508; HP:0001388; HP:0000974; HP:0001763; HP:0100021; HP:0001250; HP:0001762	MED13L
SCV000778537	HP:0001256; HP:0000750; HP:0000824; HP:0000508; HP:0009904; HP:0002162; HP:0006610	PUF60
SCV001443853	HP:0000336; HP:0000154; HP:0002360; HP:0000739; HP:0000717; HP:0000280; HP:0001513; HP:0000545; HP:0003414; HP:0007099; HP:0001249; HP:0012471; HP:0005280	DPF2
SCV001444840	HP:0002307; HP:0008936; HP:0000486; HP:0001249; HP:0001250; HP:0001257; HP:0002141; HP:0002370; HP:0002487; HP:0001263; HP:0001510; HP:0002118; HP:0000252; HP:0002509	ATP6V1A
SCV000778539	HP:0000248; HP:0000527; HP:0000331; HP:0002558	TCF4
SCV000777890	HP:0001394; HP:0006515; HP:0002514; HP:0002617	FARSB
SCV000778541	HP:0002617; HP:0006515; HP:0001392; HP:0000076; HP:0001252; HP:0011220	FARSB
SCV000778308	HP:0005227; HP:0004783	APC
SCV000778586	HP:0001508; HP:0001891; HP:0001344	SOX5
SCV001445073	HP:0011231; HP:0012541; HP:0002162; HP:0011398; HP:0000483; HP:0000470; HP:0000957; HP:0000540; HP:0004209; HP:0001252; HP:0001263; HP:0007166; HP:0000252; HP:0007565	SOX5
SCV000777891	HP:0001394; HP:0002617; HP:0002514; HP:0006515	FARSB
SCV005044072	HP:0010952; HP:0007082; HP:0002198; HP:0001762; HP:0000568; HP:0000519; HP:0000369	POMT1
SCV005044157	HP:0000776; HP:0025194; HP:0001698; HP:0011623; HP:0100571	CHD7
SCV001446811	HP:0001263	KMT2D
SCV001447311	HP:0000193; HP:0000316; HP:0000369; HP:0000431; HP:0001382; HP:0001513; HP:0005484; HP:0011039	FGD1
SCV000759159	HP:0000154; HP:0002019; HP:0002015; HP:0008872; HP:0000358; HP:0001250; HP:0000253; HP:0002263; HP:0004209; HP:0001629	SOX4
SCV000693692	HP:0000510	USH2A
SCV000778844	HP:0011342; HP:0001508; HP:0011470; HP:0005437; HP:0007479; HP:0002079; HP:0001290; HP:0003160	COG7
SCV005368271	HP:0011342; HP:0000286; HP:0040195; HP:0000463; HP:0011220; HP:0005280; HP:0000343; HP:0001252; HP:0004322; HP:0000486	AGO1
SCV005368103	HP:0001250	TSC1
SCV000778372	HP:0003202; HP:0003236	CAPN3
SCV000778867	HP:0007108; HP:0001272; HP:0100543	HARS1
SCV000778371	HP:0002355; HP:0003202	CAPN3
SCV000680460	HP:0100627; HP:0100627	SRD5A2
SCV000678262	HP:0001268; HP:0001249; HP:0100753	MECP2
SCV003807106	HP:0001513; HP:0045075; HP:0001319; HP:0000974; HP:0000957; HP:0000750; HP:0200037	PSMB9
SCV002525657	HP:0002664; HP:0011276; HP:0001028	GNA14
SCV001446959	HP:0000201; HP:0000708; HP:0001249; HP:0001263	CHD3
SCV000786653	HP:0012721	GLMN
SCV005368106	HP:0012810; HP:0000276; HP:0000286; HP:0000293; HP:0001252; HP:0011343; HP:0001357; HP:0000256	CHD3
SCV001430069	HP:0001256; HP:0000750; HP:0006919	CHD3
SCV000787762	HP:0002514	ATP1A2
SCV004048394	HP:0001270; HP:0002376; HP:0002373; HP:0002353; HP:0001987; HP:0001263; HP:0002486; HP:0010547; HP:0003552; HP:0004305; HP:0001939	TH
SCV001622771	HP:0001251	SACS
SCV004048134	HP:0012221	LAMA3
SCV002820124	HP:0001263; HP:0000717; HP:0001999	HGSNAT
SCV002758780	HP:0003270; HP:0001433; HP:0010808; HP:0005280	SMPD1
SCV004048325	HP:0001270; HP:0000750; HP:0012469; HP:0000953; HP:0002353; HP:0200134	HMGCL
SCV001809839	HP:0000399	SLC26A4
SCV001448088	HP:0001271; HP:0001272; HP:0000707; HP:0000759; HP:0000763; HP:0007249; HP:0009830	NAGLU
SCV003845219	HP:0006956; HP:0002764; HP:0000107; HP:0001655; HP:0001643; HP:0007957; HP:0000286; HP:0001385; HP:0002119; HP:0001250; HP:0001087; HP:0002902; HP:0001631; HP:0002118; HP:0005562	PEX2
SCV000788366	HP:0005257; HP:0000773; HP:0009103; HP:0003026; HP:0002980; HP:0001156	DYNC2H1
SCV001905621	HP:0000110; HP:0000320; HP:0000568; HP:0001873; HP:0003196; HP:0005562	FANCA
SCV000788332	HP:0001319; HP:0001508; HP:0012469; HP:0002521; HP:0003128; HP:0003348; HP:0008314; HP:0000649; HP:0000512; HP:0012444; HP:0005943	TIMM50
SCV002587030	HP:0000047; HP:0000316; HP:0000324; HP:0000384; HP:0000410; HP:0000506; HP:0000717; HP:0001256; HP:0001257; HP:0002061; HP:0002313; HP:0004484; HP:0008772; HP:0011332	DHPS
SCV003194727	HP:0007340; HP:0003236	GMPPB
SCV000804191	HP:0001644	RBM20
SCV000804373	HP:0030031; HP:0000414; HP:0000286; HP:0001252; HP:0002360; HP:0000268; HP:0004322; HP:0002474; HP:0001263; HP:0002553	DYNC1H1
SCV003919146	HP:0000798; HP:0012864	PMFBP1
SCV001444854	HP:0000572; HP:0002580; HP:0002019; HP:0000767; HP:0001257; HP:0002650; HP:0000252; HP:0001249; HP:0001250; HP:0012471; HP:0001252; HP:0001371; HP:0000303; HP:0001263	KCNT1
SCV002817426	HP:0012736; HP:0000280; HP:0010808	ARSB
SCV000804755	HP:0000037; HP:0008715	DHH
SCV002758750	HP:0002863; HP:0001873; HP:0000006	RUNX1
SCV000804410	HP:0001263; HP:0001252; HP:0000098; HP:0000028; HP:0001263; HP:0001252; HP:0000098; HP:0000028	TCF4
SCV000807188	HP:0002583	CARMIL2
SCV000788375	HP:0005257; HP:0000773; HP:0009103; HP:0003026; HP:0002980	DYNC2H1
SCV000788354	HP:0001319; HP:0001508; HP:0012469; HP:0002521; HP:0003128; HP:0003348; HP:0008314; HP:0000649; HP:0000512; HP:0012444; HP:0005943; HP:0006789	TIMM50
SCV001251239	HP:0000113	PKD2
SCV001468853	HP:0001250; HP:0012758; HP:0002376	IRF2BPL
SCV000804429	HP:0001249; HP:0001249	CHD8
SCV001445117	HP:0001634; HP:0001642; HP:0002020; HP:0001508; HP:0002578; HP:0001943; HP:0003074; HP:0012758; HP:0002019; HP:0004322; HP:0000824; HP:0002308; HP:0002315; HP:0000925; HP:0002650; HP:0001382; HP:0001252; HP:0012378; HP:0000805; HP:0000622; HP:0002099; HP:0001891; HP:0000960; HP:0012368; HP:0011220; HP:0000431; HP:0200005; HP:0000160; HP:0000219; HP:0004209; HP:0009890; HP:0000470; HP:0000286; HP:0000358; HP:0000289; HP:0011327; HP:0000378; HP:0011968; HP:0001052	TAB2
SCV000804297	HP:0003502; HP:0040196; HP:0001249; HP:0001324	RTTN
SCV000808994	HP:0002650; HP:0000486; HP:0002273; HP:0001371; HP:0002342; HP:0003741	POMT1
SCV000809025	HP:0002066; HP:0002121; HP:0001252; HP:0001263	SLC2A1
SCV004812077	HP:0011344; HP:0000648; HP:0003006	AFG3L2
SCV002574939	HP:0001873; HP:0001892	GNE
SCV001446831	HP:0000365; HP:0001250; HP:0001251; HP:0002015; HP:0002180; HP:0008064	ACOX1
SCV005050165	HP:0001270; HP:0000962; HP:0001271; HP:0000365; HP:0001249	ACOX1
SCV000840549	HP:0001256; HP:0000750; HP:0002136	KCNMA1
SCV000812280	HP:0001639; HP:0030682; HP:0001653; HP:0001639	MYH7
SCV000924307	HP:0008619; HP:0012624; HP:0000003; HP:0000408; HP:0000829	GATA3
SCV000839532	HP:0012385; HP:0001838; HP:0005852	LGI4
SCV001446839	HP:0002066; HP:0002167	CACNA1A
SCV005397107	HP:0011342; HP:0000098; HP:0002149; HP:0001997; HP:0001854	LDHD
SCV000844950	HP:0003344	SERAC1
SCV004100318	HP:0011462; HP:0000007; HP:0002071; HP:0001251; HP:0002059	CLN6
SCV002822962	HP:0002180; HP:0012759; HP:0100021; HP:0001257; HP:0002072; HP:0002123; HP:0032321; HP:0032321	ADPRS
SCV003807126	HP:0001601; HP:0008936; HP:0002650; HP:0000508; HP:0030363; HP:0005100; HP:0004325; HP:0000023; HP:0001290; HP:0001047; HP:0007970; HP:0004322; HP:0002943; HP:0001647	PDCD10
SCV000853230	HP:0001878; HP:0001433; HP:0002007	HBB
SCV000920598	HP:0003473; HP:0000597; HP:0001263; HP:0003701	SLC25A1
SCV001245458	HP:0001256; HP:0000750; HP:0000252; HP:0000271; HP:0100021; HP:0001371; HP:0005781	DYRK1A
SCV001444249	HP:0008689; HP:0000577; HP:0000486; HP:0008002; HP:0010938; HP:0000519; HP:0000964; HP:0008872; HP:0001510; HP:0007707; HP:0012448; HP:0002119; HP:0012498; HP:0011329; HP:0012758; HP:0000028; HP:0002079; HP:0001104; HP:0006934; HP:0007068; HP:0000505; HP:0000639; HP:0004322; HP:0008056; HP:0000609; HP:0007750; HP:0000252	ERCC6
SCV000854638	HP:0000033; HP:0000047; HP:0001263; HP:0000340; HP:0000582; HP:0000356; HP:0000455; HP:0000347; HP:0009381; HP:0001792; HP:0010557; HP:0000750	RLIM
SCV001439207	HP:0001377; HP:0001321; HP:0000340; HP:0001250; HP:0002079; HP:0009901; HP:0000378	COASY
SCV000854643	HP:0002376; HP:0000529; HP:0001250	TPP1
SCV000864223	HP:0002486; HP:0012900; HP:0012902; HP:0012903; HP:0012899; HP:0001324; HP:0003712; HP:0000006; HP:0003236	SCN4A
SCV000864390	HP:0000252; HP:0000504; HP:0001263; HP:0001250	ALG3
SCV000863547	HP:0000365	MYO3A
SCV000854647	HP:0001627; HP:0001647; HP:0008081; HP:0000286	FLNC
SCV000747901	HP:0001249; HP:0000276; HP:0000307; HP:0000369; HP:0000400; HP:0000411; HP:0011220; HP:0000470; HP:0000343; HP:0001176; HP:0002808; HP:0000336; HP:0200136; HP:0000218; HP:0001290; HP:0001382; HP:0002808	TAF1
SCV004047808	HP:0002510; HP:0001263; HP:0012103	EIF2B3
SCV001251267	HP:0000113	PKD1
SCV000864215	HP:0000568	NAA10
SCV000882449	HP:0001249; HP:0000243; HP:0005469; HP:0001263; HP:0000272; HP:0000601; HP:0000508; HP:0000581; HP:0000486; HP:0000369; HP:0000431; HP:0000160; HP:0000347; HP:0010804; HP:0002705; HP:0000470; HP:0012385; HP:0004209; HP:0000766; HP:0000047; HP:0001763; HP:0000729; HP:0001249; HP:0001263; HP:0000243; HP:0005469; HP:0000272; HP:0000601; HP:0000508; HP:0000581; HP:0000486; HP:0000369; HP:0000431; HP:0000160; HP:0000347; HP:0010804; HP:0002705; HP:0000470; HP:0012385; HP:0004209; HP:0000766; HP:0000047; HP:0001763; HP:0000729	HUWE1
SCV000882463	HP:0003074	KCNJ11
SCV000882469	HP:0003074	HNF4A
SCV000886404	HP:0001874; HP:0006510; HP:0001945; HP:0002240; HP:0002205	CYBA
SCV004704509	HP:0000107	PKD1
SCV000886483	HP:0011664	MYH7
SCV000882719	HP:0002205; HP:0004313; HP:0005365	BTK
SCV000886505	HP:0000589; HP:0011333; HP:0001643; HP:0001631; HP:0001680; HP:0002777; HP:0008749; HP:0011968; HP:0001159	CHD7
SCV000886502	HP:0000028; HP:0000356; HP:0001643; HP:0012020; HP:0011968	CHD7
SCV005044828	HP:0003549	COL5A1
SCV001430031	HP:0002013; HP:0001250; HP:0000252; HP:0001263	PPP2CA
SCV000882722	HP:0001284; HP:0005855; HP:0000028; HP:0002098	ASCC1
SCV000951630	HP:0001989	ASCC1
SCV000882831	HP:0011464; HP:0000407; HP:0004395; HP:0001891; HP:0002584; HP:0011286	EDNRB
SCV000891774	HP:0000218; HP:0000028; HP:0001651; HP:0011626; HP:0011638; HP:0001901; HP:0001000	MYRF
SCV001447532	HP:0001263; HP:0001252; HP:0001601; HP:0001010; HP:0000486; HP:0000343; HP:0001357; HP:0000248; HP:0011304	ARID1B
SCV001448127	HP:0001263; HP:0040196; HP:0000256	SATB2
SCV001441383	HP:0001360; HP:0007069; HP:0000128; HP:0008619	CNOT1
SCV001448095	HP:0000998; HP:0001249; HP:0004322; HP:0000271; HP:0000545; HP:0000716; HP:0100852	HNRNPK
SCV001448923	HP:0001290; HP:0012680; HP:0031206; HP:0000750; HP:0002015; HP:0000717; HP:0001263; HP:0002186; HP:0004322; HP:0004325; HP:0004209; HP:0001629; HP:0010296	SOX5
SCV000897718	HP:0001974; HP:0001537; HP:0005420; HP:0001508; HP:0009098; HP:0010783; HP:0010783; HP:0001508; HP:0001974; HP:0009098; HP:0100806	ITGB2
SCV001446445	HP:0002066; HP:0000750	EBF3
SCV000898479	HP:0001251	GRM1
SCV000899252	HP:0002757; HP:0000703; HP:0000592; HP:0000006	COL1A1
SCV000898499	HP:0001263; HP:0007105; HP:0001250; HP:0001263; HP:0007105; HP:0001250; HP:0001263; HP:0007105; HP:0001250	SLC25A22
SCV002522824	HP:0012759; HP:0000252; HP:0011446	EFTUD2
SCV001447580	HP:0000752; HP:0001263; HP:0002353	SMARCC2
SCV000891125	HP:0004322; HP:0001263; HP:0000926; HP:0002808; HP:0002652; HP:0008905	EXTL3
SCV000891755	HP:0005280; HP:0002000; HP:0011800; HP:0000586; HP:0002509; HP:0012303; HP:0005945; HP:0011968; HP:0000368; HP:0000341	BRPF1
SCV000891759	HP:0007370; HP:0011398; HP:0001631; HP:0001629	HNRNPK
SCV002538604	HP:0011961	ABCD1
SCV000902237	HP:0001513; HP:0000662; HP:0001162; HP:0001830	BBS12
SCV000902248	HP:0000316; HP:0005326; HP:0000212; HP:0001156; HP:0000054; HP:0001792; HP:0003422; HP:0000902	ROR2
SCV001444658	HP:0000960; HP:0005264; HP:0000215; HP:0003073; HP:0000316; HP:0100763; HP:0000637; HP:0001791; HP:0001655; HP:0001004; HP:0009890; HP:0000463; HP:0000282; HP:0001541; HP:0000954; HP:0004297; HP:0000057; HP:0009909; HP:0000969; HP:0001790; HP:0000278; HP:0000465; HP:0003270	ADAMTS3
SCV001430128	HP:0003201; HP:0001250; HP:0001941; HP:0001263; HP:0001987	SLC25A42
SCV001447937	HP:0011869	ITGA2B
SCV000902246	HP:0011800; HP:0000445; HP:0000463; HP:0000343; HP:0001156; HP:0004322; HP:0001647; HP:0002937	ROR2
SCV000920776	HP:0007431	STS
SCV000899250	HP:0001903; HP:0007957; HP:0003233	LCAT
SCV000899249	HP:0001903; HP:0003233; HP:0007957	LCAT
SCV000902239	HP:0009719; HP:0001250; HP:0001629	RNF213
SCV000899263	HP:0008872; HP:0000717; HP:0000750; HP:0001256; HP:0012758; HP:0000736; HP:0002360; HP:0001328	PHIP
SCV000899265	HP:0005988; HP:0002816; HP:0000954; HP:0000545; HP:0000486; HP:0000070; HP:0001290; HP:0002373; HP:0012758	PHIP
SCV000853289	HP:0025047; HP:0001263; HP:0002500; HP:0001273; HP:0003128; HP:0001290; HP:0007204; HP:0002339; HP:0012430	PDHA1
SCV000902454	HP:0004904; HP:0004904; HP:0004904; HP:0004904; HP:0004904; HP:0004904	GCK
SCV005382525	HP:0002493	LAMA2
SCV000902438	HP:0000729; HP:0001249	NLGN3
SCV001429927	HP:0001252; HP:0002079; HP:0025502; HP:0001249	MAPK8IP3
SCV000899108	HP:0002816; HP:0001537; HP:0100678	LTBP4
SCV005042603	HP:0000478	CHST6
SCV002817428	HP:0000657; HP:0001433; HP:0001903; HP:0001873; HP:0004322; HP:0001508	GBA1
SCV001447458	HP:0000201; HP:0000252; HP:0001252; HP:0001263; HP:0001629; HP:0002721	THOC6
SCV000902455	HP:0004808	NPM1
SCV004698036	HP:0011961; HP:0034813	TDRD12
SCV000920880	HP:0000790	COL4A4
SCV005199876	HP:0002465; HP:0000252; HP:0000639; HP:0000325; HP:0000752; HP:0000711	ANKLE2
SCV000914231	HP:0001249	PAK3
SCV000920800	HP:0001709; HP:0001709	TTN
SCV000899112	HP:0000817; HP:0012735	GCH1
SCV000902258	HP:0001696	USP11
SCV004170982	HP:0002901; HP:0002104; HP:0002615; HP:0001250	ABAT
SCV002764341	HP:0001397; HP:0005978	NR0B2
SCV000999302	HP:0000494; HP:0001869; HP:0000280; HP:0000470; HP:0008070; HP:0000535	SOS1
SCV004100337	HP:0000110	PAX2
SCV001190174	HP:0001890; HP:0010975; HP:0011837; HP:0002718; HP:0030337; HP:0002851; HP:0004315; HP:0002850; HP:0005364	NFKB1
SCV001934261	HP:0000975; HP:0009053; HP:0001271; HP:0002460; HP:0031953	GJB1
SCV004100766	HP:0011342; HP:0012032; HP:0006248; HP:0001252; HP:0002987; HP:0002144; HP:0000252; HP:0001760	SH3TC2
SCV004363637	HP:0034397; HP:0009130; HP:0001271; HP:0003198	GJB1
SCV001593120	HP:0011342; HP:0000280; HP:0000369; HP:0003502	IDS
SCV000930149	HP:0001083; HP:0000218; HP:0000678; HP:0002751; HP:0001166; HP:0001371; HP:0001065	FBN1
SCV000902437	HP:0000252; HP:0011344; HP:0001338	TAF8
SCV004175699	HP:0002647	FBN1
SCV000925664	HP:0001083; HP:0000218; HP:0001634; HP:0002647; HP:0002616; HP:0004970; HP:0001382; HP:0002751; HP:0000768; HP:0001166; HP:0001065; HP:0000006	FBN1
SCV003926591	HP:0001270; HP:0002373; HP:0000486	CLN5
SCV000929749	HP:0000218; HP:0000678; HP:0002751; HP:0001166; HP:0001765; HP:0000347	FBN1
SCV000928328	HP:0000252; HP:0006879; HP:0025404; HP:0001310	TSEN54
SCV001445184	HP:0000510; HP:0001252; HP:0001263; HP:0000666; HP:0001103; HP:0007814	VAC14
SCV001446758	HP:0002659; HP:0008755	COL1A2
SCV001793786	HP:0001838; HP:0002395; HP:0003202; HP:0001252; HP:0002313; HP:0002515; HP:0100725	DYNC1H1
SCV004047045	HP:0008064; HP:0007431	NIPAL4
SCV000929750	HP:0000218; HP:0000678; HP:0000347; HP:0001659; HP:0001653; HP:0001382; HP:0001166; HP:0000006; HP:0001083; HP:0001763	FBN1
SCV000930534	HP:0001083; HP:0002616	FBN1
SCV000902436	HP:0007957; HP:0001629; HP:0001631; HP:0001332; HP:0001510; HP:0001250; HP:0002194	ALDH18A1
SCV001480196	HP:0001270; HP:0000256; HP:0000280; HP:0005280	IDS
SCV000924679	HP:0002616; HP:0001634; HP:0000218; HP:0000276; HP:0000347; HP:0000545; HP:0000678; HP:0001659; HP:0002751; HP:0000767; HP:0001382; HP:0001166; HP:0004872; HP:0001065; HP:0000006; HP:0000098	FBN1
SCV000899251	HP:0003236; HP:0003560; HP:0003198; HP:0007340; HP:0003551; HP:0003458; HP:0003701	DYSF
SCV000930625	HP:0000218; HP:0000678; HP:0001382; HP:0002751; HP:0001166; HP:0000767; HP:0001763; HP:0001371; HP:0001765	FBN1
SCV000930639	HP:0000218; HP:0000678; HP:0000767; HP:0001382; HP:0001166; HP:0001765; HP:0001371	FBN1
SCV001444383	HP:0000545; HP:0001263; HP:0004322; HP:0001249; HP:0001250; HP:0004482; HP:0002307; HP:0030084; HP:0012385; HP:0011220; HP:0000160; HP:0001763; HP:0000718	GATAD2B
SCV001622760	HP:0001263; HP:0001249; HP:0000750; HP:0000729	TBL1XR1
SCV004046990	HP:0001939	ACAT1
SCV000930660	HP:0000218; HP:0000347; HP:0001653; HP:0001382; HP:0001763	FBN1
SCV000930692	HP:0000490; HP:0000218; HP:0000347; HP:0001659; HP:0001382; HP:0001166; HP:0002097	FBN1
SCV000965611	HP:0001166; HP:0000218; HP:0000678; HP:0001252; HP:0002751; HP:0001382; HP:0001371; HP:0000974; HP:0000978; HP:0000545; HP:0002616; HP:0001065; HP:0030680	FBN1
SCV000927119	HP:0001249; HP:0000252	PAK3
SCV000930638	HP:0001162; HP:0000510; HP:0001513	CFAP418
SCV000930022	HP:0008035	LARGE1
SCV005329458	HP:0000951	PNPLA1
SCV001622996	HP:0001263; HP:0001249; HP:0001290; HP:0001508; HP:0001999; HP:0001357; HP:0001034	NALCN
SCV002523487	HP:0001762; HP:0000407; HP:0000826; HP:0002815; HP:0000271	UNC80
SCV000986683	HP:0000218; HP:0001166; HP:0000767; HP:0002650; HP:0001382; HP:0001065; HP:0001763; HP:0000974; HP:0001634; HP:0002647	FBN1
SCV000965675	HP:0002616; HP:0001376; HP:0001166; HP:0002751; HP:0011003; HP:0030680	FBN1
SCV000986684	HP:0000218; HP:0000678; HP:0002650; HP:0000767; HP:0001166; HP:0001065; HP:0000974; HP:0001371; HP:0002616; HP:0030680	FBN1
SCV002600281	HP:0001350	COL4A1
SCV000992553	HP:0000960; HP:0002987; HP:0003121; HP:0040081; HP:0000347; HP:0001250; HP:0031368; HP:0040064; HP:0000028; HP:0001629; HP:0002509; HP:0008572; HP:0001762; HP:0000396; HP:0000369; HP:0001276; HP:0000175; HP:0001385; HP:0001239; HP:0002816	ZC4H2
SCV000992573	HP:0000175; HP:0000271; HP:0000492; HP:0008066; HP:0000047; HP:0009755; HP:0001741; HP:0000041; HP:0001770	TP63
SCV000988450	HP:0000982	CTSC
SCV000993596	HP:0000750; HP:0007018; HP:0001263	ANKRD17
SCV000993605	HP:0001324; HP:0001324; HP:0001324	RORB
SCV000993630	HP:0006315; HP:0008551; HP:0000365; HP:0011937; HP:0000126; HP:0001508; HP:0002020; HP:0000964; HP:0002019	COASY
SCV000987320	HP:0002650; HP:0000767; HP:0000766; HP:0008081; HP:0000347; HP:0000218; HP:0001382; HP:0030680; HP:0001634; HP:0001704; HP:0001659	FBN1
SCV000930452	HP:0001744; HP:0002240; HP:0001873	GBA1
SCV000930710	HP:0001274; HP:0001250; HP:0001252; HP:0001257; HP:0000347; HP:0002119; HP:0000062; HP:0001302; HP:0000369; HP:0000218; HP:0000431; HP:0008734; HP:0000054; HP:0001290; HP:0008689; HP:0008736; HP:0010864; HP:0001263; HP:0000252; HP:0002024; HP:0001522; HP:0001643; HP:0002119	ARX
SCV000987321	HP:0000218; HP:0000347; HP:0006482; HP:0002650; HP:0001382; HP:0000431; HP:0000316; HP:0000494; HP:0004942; HP:0001634; HP:0005180; HP:0030680	FBN1
SCV000992541	HP:0002652	BMPR1B
SCV000993420	HP:0002342; HP:0001290	ARF1
SCV000993441	HP:0000175; HP:0001655; HP:0001643; HP:0003468; HP:0002575; HP:0004403; HP:0008755	EFTUD2
SCV000992556	HP:0010442; HP:0001159; HP:0000028; HP:0001629; HP:0010609	CREBBP
SCV000992577	HP:0001636; HP:0000218; HP:0200138; HP:0000589; HP:0000054; HP:0000271; HP:0005280	CHD7
SCV000992601	HP:0000750; HP:0000252; HP:0001028; HP:0000280; HP:0007011	KDM6A
SCV003935982	HP:0001266; HP:0002779; HP:0001290	NKX2-1
SCV005088238	HP:0001250; HP:0002401	MT-CYB
SCV000993624	HP:0012448	TCF4
SCV000993628	HP:0004322; HP:0001508; HP:0006970; HP:0002373	NEB
SCV000930691	HP:0000218; HP:0000347; HP:0002647; HP:0002616; HP:0001763; HP:0001371; HP:0001166; HP:0001065	FBN1
SCV000993418	HP:0002342; HP:0001250; HP:0000750; HP:0001999; HP:0000268	CSNK2B
SCV000993419	HP:0000957	FBXO11
SCV000957723	HP:0000678; HP:0000347; HP:0000218; HP:0002616; HP:0001659; HP:0001634; HP:0001166; HP:0001371; HP:0001765	FBN1
SCV004242488	HP:0005112	FBN1
SCV000993599	HP:0001601; HP:0000565; HP:0000286; HP:0000431	PURA
SCV000995054	HP:0001644; HP:0001644	TNNT2
SCV000994907	HP:0000365; HP:0000407; HP:0012712; HP:0012713; HP:0011387; HP:0000365; HP:0000407; HP:0012712; HP:0012713; HP:0011387; HP:0000365; HP:0000407; HP:0012714; HP:0011387; HP:0000365; HP:0000407; HP:0012714; HP:0011387; HP:0000365; HP:0000407; HP:0012715; HP:0000853; HP:0000365; HP:0000407; HP:0012715; HP:0000853; HP:0000365; HP:0000407; HP:0012715; HP:0011387; HP:0000853; HP:0000365; HP:0000407; HP:0012715; HP:0011387; HP:0000853; HP:0000365; HP:0000407; HP:0012715; HP:0011387; HP:0000853; HP:0000365; HP:0000407; HP:0012715; HP:0011387; HP:0000853; HP:0000365; HP:0000407; HP:0012715; HP:0011387; HP:0000853; HP:0000365; HP:0000407; HP:0012715; HP:0011387; HP:0000853; HP:0000365; HP:0000407; HP:0012714; HP:0011387; HP:0000365; HP:0000407; HP:0012714; HP:0011387	SLC26A4
SCV005329291	HP:0000924	KAT6B
SCV005088240	HP:0011343; HP:0002376; HP:0002205; HP:0000508; HP:0001252	MT-ND5
SCV004171277	HP:0001252	SMPD4
SCV000992319	HP:0002069	SLC25A24
SCV002012500	HP:0000175; HP:0002650; HP:0000347; HP:0002304; HP:0002987; HP:0012368; HP:0001188; HP:0040064	SCN8A
SCV004101547	HP:0001508; HP:0001250; HP:0001397; HP:0000121; HP:0005264; HP:0001522; HP:0032468	MPV17
SCV000999296	HP:0010579; HP:0000431; HP:0000164; HP:0000637; HP:0040019; HP:0030809	DVL3
SCV000999306	HP:0000750; HP:0009778; HP:0000316; HP:0005709; HP:0000431; HP:0001500; HP:0000193; HP:0010490; HP:0004100; HP:0000308; HP:0003244; HP:0000607; HP:0000122; HP:0012368; HP:0000219; HP:0012741	DHCR7
SCV000999318	HP:0000470; HP:0000486; HP:0000508; HP:0004322; HP:0008872	RIT1
SCV004012093	HP:0010536; HP:0001601; HP:0001252; HP:0001195; HP:0000639; HP:0000126; HP:0001762; HP:0002781; HP:0002015	MT-ND5
SCV002525682	HP:0000421	EPHB4
SCV000999284	HP:0000750; HP:0000365; HP:0001290; HP:0000448; HP:0001328; HP:0000403; HP:0000411; HP:0000954; HP:0011398; HP:0000252	EFTUD2
SCV000999288	HP:0000316; HP:0001540; HP:0005306; HP:0007598; HP:0000023; HP:0001328; HP:0001840; HP:0000049; HP:0000233; HP:0000736; HP:0100490	FGD1
