ID	HPO_Terms	Diagnostic_Genes
UDN582279	HP:0000750; HP:0000924; HP:0001156; HP:0010862; HP:0002465; HP:0002870; HP:0012368; HP:0004209; HP:0004220; HP:0004322; HP:0005916; HP:0000175; HP:0000220; HP:0000407; HP:0000486; HP:0001328; HP:0001377	KMT2C
UDN051661	HP:0000316; HP:0001363; HP:0011649; HP:0001629; HP:0001631; HP:0001839; HP:0002714; HP:0000582; HP:0000586; HP:0000653; HP:0007446; HP:0008619; HP:0010734; HP:0003196; HP:0005338; HP:0005469	MAP3K20
UDN663126	HP:0001833; HP:0005616; HP:0006989; HP:0011342; HP:0000316; HP:0000540; HP:0002370; HP:0001276; HP:0001545; HP:0001548; HP:0000664; HP:0000687; HP:0001176	EED
UDN626560	HP:0001288; HP:0004322; HP:0007340; HP:0000717; HP:0000722; HP:0000953; HP:0000957; HP:0001007; HP:0001051; HP:0002360; HP:0002607; HP:0000020; HP:0000294; HP:0000475; HP:0000506	CHKB
UDN900744	HP:0001761; HP:0001903; HP:0002072; HP:0002120; HP:0006913; HP:0007112; HP:0007141; HP:0009130; HP:0012104; HP:0012105; HP:0100543; HP:0002363; HP:0002365; HP:0002378; HP:0002538; HP:0000107; HP:0000407; HP:0001251; HP:0001260	ERCC4
UDN199012	HP:0002194; HP:0012683; HP:0030319; HP:0003781; HP:0100247; HP:0012450; HP:0002267; HP:0008935; HP:0006460; HP:0006863; HP:0002020; HP:0100786; HP:0008872; HP:0002307; HP:0002370; HP:0010862; HP:0001249	PURA
UDN975564	HP:0002395; HP:0000587; HP:0002019; HP:0002061; HP:0002080; HP:0002141; HP:0006886; HP:0006895; HP:0006937; HP:0007340; HP:0007429; HP:0007489; HP:0007843; HP:0009763; HP:0001288; HP:0030051; HP:0000020; HP:0000189; HP:0003028; HP:0003457; HP:0006315; HP:0006380	VPS13D
UDN079494	HP:0008936; HP:0000028; HP:0002353; HP:0001344; HP:0100790; HP:0007371; HP:0011968; HP:0002540; HP:0000047; HP:0001263	USP9X
UDN740130	HP:0002204; HP:0100724; HP:0000634; HP:0000771; HP:0000824; HP:0000348; HP:0000486; HP:0000490; HP:0008213; HP:0008245; HP:0009890; HP:0009921; HP:0010538; HP:0001873; HP:0001988; HP:0002136; HP:0003737; HP:0004850; HP:0005619; HP:0040075; HP:0001324; HP:0001508	EIF2S3
UDN768267	HP:0002015; HP:0000322; HP:0000545; HP:0002376; HP:0001251; HP:0001263; HP:0001290; HP:0001317; HP:0001508; HP:0003763; HP:0004322; HP:0000821; HP:0001250; HP:0007074; HP:0010754	RORA
UDN462897	HP:0045075; HP:0000639; HP:0000653; HP:0000678; HP:0000767; HP:0000878; HP:0000960; HP:0000268; HP:0000286; HP:0000453; HP:0000494; HP:0003215; HP:0003396; HP:0004322; HP:0004442; HP:0001263; HP:0001290; HP:0007968; HP:0008070; HP:0008689; HP:0200040; HP:0002170; HP:0002208; HP:0002307; HP:0002416; HP:0002500; HP:0001601; HP:0001629; HP:0001741; HP:0001792; HP:0002015; HP:0002019; HP:0002020; HP:0002119	ODC1
UDN744855	HP:0002313; HP:0002353; HP:0002474; HP:0001256; HP:0001260; HP:0001263; HP:0001300; HP:0001332; HP:0002063; HP:0010863	GNAO1
UDN730196	HP:0002311; HP:0002352; HP:0002415; HP:0010862; HP:0005490; HP:0001897; HP:0002069; HP:0001355	HEPACAM
UDN774342	HP:0002509; HP:0006808; HP:0009062; HP:0010843; HP:0010845; HP:0001639; HP:0002059; HP:0002079; HP:0003128; HP:0004370; HP:0004887; HP:0001324; HP:0012469; HP:0012707; HP:0012736; HP:0032615; HP:0100704; HP:0200136	ATP5PO
UDN092478	HP:0010554; HP:0011344; HP:0011800; HP:0002650; HP:0002761; HP:0001250; HP:0001263; HP:0001290; HP:0001344; HP:0000601; HP:0001027; HP:0001249; HP:0000154; HP:0000303; HP:0000357; HP:0000448; HP:0000535; HP:0005603; HP:0001761; HP:0002069	CDK19
UDN671913	HP:0000698; HP:0002007; HP:0002721	IKBKG
UDN959819	HP:0001270; HP:0001288; HP:0001344; HP:0002307; HP:0002353; HP:0002500; HP:0006956; HP:0007010; HP:0007099; HP:0008544; HP:0010296; HP:0010801; HP:0010804; HP:0010806; HP:0011343; HP:0011369; HP:0011800; HP:0012081; HP:0012520; HP:0000194; HP:0000248; HP:0000252; HP:0000316; HP:0000407; HP:0001845; HP:0002079; HP:0004209; HP:0004440; HP:0005280; HP:0005302; HP:0006140; HP:0006288; HP:0000648; HP:0000664; HP:0000729; HP:0000957	PIP5K1C
UDN059867	HP:0011968; HP:0012368; HP:0012448; HP:0000582; HP:0003808; HP:0000252; HP:0000518; HP:0001252; HP:0001257; HP:0001263; HP:0001332; HP:0001508; HP:0001583; HP:0002487; HP:0002538; HP:0100633; HP:0002013; HP:0002071	NACC1
UDN165727	HP:0032388; HP:0032794; HP:0000218; HP:0000252; HP:0000324; HP:0000505; HP:0001263; HP:0001290; HP:0001385; HP:0000592; HP:0000609; HP:0000729; HP:0000821; HP:0000824; HP:0000954; HP:0001249; HP:0410209; HP:0002079; HP:0006610	RNU4-2
UDN340901	HP:0003452; HP:0004305; HP:0005278; HP:0001263; HP:0001266; HP:0001290; HP:0001317; HP:0001513; HP:0100716; HP:0000582; HP:0000664; HP:0000708; HP:0000738; HP:0000739; HP:0012366; HP:0012463; HP:0006863; HP:0007099; HP:0008689; HP:0009911; HP:0010558; HP:0010747; HP:0010805; HP:0011310; HP:0000189; HP:0000207; HP:0000337; HP:0000431; HP:0001763; HP:0002002	PPM1D
UDN189491	HP:0000639; HP:0001251; HP:0001260; HP:0001310; HP:0001348; HP:0002311; HP:0002403	FGF14
UDN045837	HP:0002617; HP:0001763; HP:0001903; HP:0002019; HP:0031784; HP:0000973; HP:0000164	COL5A2
UDN333343	HP:0002171; HP:0002500; HP:0001773; HP:0012446; HP:0012450; HP:0012708; HP:0012745; HP:0030081; HP:0000126; HP:0000252; HP:0000400; HP:0100716; HP:0100857; HP:0010845; HP:0010864; HP:0011345; HP:0011351; HP:0000729; HP:0000964	PPP2R1A
UDN108843	HP:0000821; HP:0001250; HP:0007018; HP:0007302; HP:0001263; HP:0000347; HP:0100710; HP:0002650	SCN1A
UDN603646	HP:0002194; HP:0002232; HP:0006149; HP:0009937; HP:0000967; HP:0000316; HP:0001508; HP:0004325; HP:0002020; HP:0004482; HP:0000470; HP:0040019; HP:0002546; HP:0002007; HP:0000486; HP:0002293; HP:0007513; HP:0001488; HP:0002213; HP:0008872; HP:0001252; HP:0000218; HP:0007651; HP:0004322; HP:0002136; HP:0000200; HP:0001263; HP:0002925; HP:0001010; HP:0006970; HP:0011800; HP:0000431; HP:0001999; HP:0002926; HP:0000194; HP:0008936; HP:0000341; HP:0005599; HP:0005989; HP:0004779; HP:0000689; HP:0002212; HP:0000750; HP:0000368; HP:0001276; HP:0001800	ASXL3
UDN808220	HP:0000501	TEK
UDN303549	HP:0001662; HP:0001891; HP:0002015; HP:0002020; HP:0002069; HP:0002121; HP:0002315; HP:0002579; HP:0002615; HP:0002719; HP:0002870; HP:0001250; HP:0001263; HP:0001290; HP:0004313; HP:0004370; HP:0004691; HP:0000252; HP:0011968; HP:0012432; HP:0012450	SEPHS1
UDN614058	HP:0001250; HP:0001251; HP:0001257; HP:0001272; HP:0007018; HP:0003396	KCNA2
UDN070309	HP:0001250; HP:0001263; HP:0001266; HP:0001290; HP:0001298; HP:0001336; HP:0002421; HP:0002539; HP:0002019; HP:0100022; HP:0000639; HP:0007359; HP:0010841; HP:0011097; HP:0200134; HP:0000505	NSF
UDN470424	HP:0009140; HP:0001829; HP:0010161; HP:0000927; HP:0002922; HP:0001992; HP:0000938; HP:0000577; HP:0004348; HP:0012446; HP:0000508; HP:0002514; HP:0003477; HP:0004322; HP:0001770; HP:0000540	PUS7
UDN406123	HP:0001263; HP:0001363; HP:0000739; HP:0001156; HP:0012450; HP:0032152; HP:0000023; HP:0000486; HP:0000545; HP:0005180; HP:0007011; HP:0007018; HP:0002144; HP:0002308; HP:0002870; HP:0001653	ERF
UDN689366	HP:0002415; HP:0002652; HP:0000767; HP:0006808; HP:0007204; HP:0001607; HP:0004322; HP:0006536	AIFM1
UDN539503	HP:0007628; HP:0011471; HP:0003557; HP:0001629; HP:0001631; HP:0002015; HP:0002194; HP:0002374; HP:0000218; HP:0000369; HP:0000463; HP:0001319	SCN4A
UDN527443	HP:0001263; HP:0001298; HP:0001250; HP:0000252; HP:0002079	KCNC2
UDN860022	HP:0011448; HP:0011968; HP:0003199; HP:0001773; HP:0002015; HP:0002079; HP:0002352; HP:0002376; HP:0002518; HP:0002828; HP:0001250; HP:0001257; HP:0001276; HP:0001344; HP:0001348; HP:0200055	RNH1
UDN238929	HP:0000819; HP:0004315; HP:0000821; HP:0004313; HP:0001288; HP:0000252; HP:0009830; HP:0000824; HP:0000846	RNU4ATAC
UDN762415	HP:0003765; HP:0040160; HP:0002110; HP:0002720	TRAF3
UDN027588	HP:0012433; HP:0040129; HP:0007441; HP:0001256; HP:0001290; HP:0001315; HP:0003397; HP:0003700; HP:0003701; HP:0002194; HP:0002460	SMN1
UDN248376	HP:0002069; HP:0030223; HP:0000718; HP:0000739; HP:0000821; HP:0001249; HP:0001250; HP:0004789; HP:0001263; HP:0100716; HP:0002360; HP:0007018; HP:0010677; HP:0010819	MAST3
UDN552009	HP:0002373; HP:0001252; HP:0001263; HP:0001310; HP:0001337; HP:0001344; HP:0001348; HP:0008936; HP:0001763; HP:0002028; HP:0002046; HP:0002131; HP:0002136; HP:0004322; HP:0000248; HP:0000252; HP:0000540	MBOAT7
UDN622196	HP:0001662; HP:0002058; HP:0002076; HP:0002091; HP:0002136; HP:0001265; HP:0001270; HP:0001290; HP:0001324; HP:0002495; HP:0002505; HP:0002515; HP:0002579; HP:0002719; HP:0002870; HP:0000508; HP:0007281; HP:0008376; HP:0009830; HP:0010536; HP:0000750; HP:0001250; HP:0003199; HP:0005968; HP:0011964; HP:0011968; HP:0012378; HP:0200125	PMP22; QRICH1
UDN519175	HP:0001252; HP:0001263; HP:0001284; HP:0001290; HP:0001357; HP:0001363; HP:0001382; HP:0001540; HP:0001591; HP:0001601; HP:0002007; HP:0002015; HP:0002019; HP:0002020; HP:0002093; HP:0003196; HP:0004442; HP:0005280; HP:0005487; HP:0005617; HP:0000577; HP:0000639; HP:0000689; HP:0001250; HP:0100704; HP:0007165; HP:0008751; HP:0009471; HP:0009889; HP:0009900; HP:0010536; HP:0011330; HP:0011344; HP:0011470; HP:0011471; HP:0002240; HP:0002282; HP:0002705; HP:0002779; HP:0002870; HP:0011599; HP:0012418; HP:0012430; HP:0012741; HP:0100490; HP:0000194; HP:0000268; HP:0000297; HP:0000316; HP:0000369; HP:0000463; HP:0000483; HP:0000486; HP:0000494; HP:0000505	H3-3A
UDN729710	HP:0001265; HP:0001337; HP:0001397; HP:0012444; HP:0012747; HP:0002099; HP:0002141; HP:0100543; HP:0002317; HP:0002345; HP:0005978	GBE1
UDN011317	HP:0000717; HP:0430028; HP:0004322; HP:0007018; HP:0010831; HP:0011094	STT3A
UDN612958	HP:0006304; HP:0007811; HP:0010808; HP:0032407; HP:0040292; HP:0001263; HP:0001302; HP:0002267; HP:0002282; HP:0002509; HP:0000154; HP:0000248; HP:0000252; HP:0000316; HP:0000378; HP:0000400; HP:0000457; HP:0000519; HP:0000540	COL4A1
UDN993600	HP:0002380; HP:0002411; HP:0002421; HP:0000322; HP:0000545; HP:0001315; HP:0007017; HP:0009882; HP:0012333; HP:0031801; HP:0001629; HP:0001642; HP:0001723; HP:0002094; HP:0002099; HP:0200055; HP:0000651; HP:0003323; HP:0003388; HP:0003750; HP:0004279; HP:0004347; HP:0005952	JAG1
UDN385117	HP:0012412; HP:0040090; HP:0045075; HP:0000219; HP:0000294; HP:0000303; HP:0000311; HP:0000370; HP:0000389; HP:0000483; HP:0000505; HP:0000540; HP:0009237; HP:0010544; HP:0011302; HP:0011342; HP:0001769; HP:0001831; HP:0002155; HP:0002225; HP:0002360; HP:0002591; HP:0002870; HP:0001263; HP:0001397; HP:0001433; HP:0001513; HP:0003233; HP:0004324; HP:0005280; HP:0005616; HP:0000565; HP:0000613; HP:0000639; HP:0000750; HP:0000956; HP:0000957; HP:0001182	ALMS1
UDN570682	HP:0007074; HP:0007603; HP:0010044; HP:0010047; HP:0010751; HP:0011330; HP:0002208; HP:0002650; HP:0002705; HP:0000248; HP:0000252; HP:0000272; HP:0000277; HP:0000286; HP:0000307; HP:0000348; HP:0000358; HP:0000377; HP:0000414; HP:0000494; HP:0000520; HP:0001643; HP:0001804; HP:0200055; HP:0002967; HP:0003100; HP:0004686; HP:0004689; HP:0006349; HP:0000678; HP:0001256; HP:0001263; HP:0001510	HUWE1
UDN067966	HP:0001618; HP:0002064; HP:0002067; HP:0002072; HP:0003552; HP:0004305; HP:0001257; HP:0001266; HP:0001276; HP:0001332; HP:0001371; HP:0007083; HP:0007166; HP:0008112; HP:0008185; HP:0000678; HP:0002464; HP:0002650; HP:0000252; HP:0000294; HP:0000347; HP:0012407; HP:0040261; HP:0040265	KMT2B
UDN195954	HP:0012173; HP:0012186; HP:0012229; HP:0012332; HP:0012378; HP:0030059; HP:0031058; HP:0002067; HP:0002078; HP:0002141; HP:0000565; HP:0000634; HP:0000651; HP:0000716; HP:0000360; HP:0000473; HP:0000514; HP:0000524; HP:0006897; HP:0002321; HP:0002344; HP:0002406; HP:0002487; HP:0002505; HP:0004324; HP:0005952; HP:0100702; HP:0001251; HP:0001260; HP:0001276; HP:0001288; HP:0001317; HP:0001348; HP:0001350; HP:0001513	POLG
UDN090038	HP:0006944; HP:0007305; HP:0008596; HP:0008619; HP:0009027; HP:0009830; HP:0010831; HP:0011474; HP:0001251; HP:0001284; HP:0001324; HP:0003376; HP:0011495; HP:0001097	ACOX1
UDN886918	HP:0000582; HP:0000667; HP:0000717; HP:0000774; HP:0001763; HP:0002019; HP:0002020; HP:0012471; HP:0020073; HP:0004322; HP:0005469; HP:0005484; HP:0006304; HP:0000028; HP:0000054; HP:0000107; HP:0000316; HP:0000322; HP:0000336; HP:0000348; HP:0000437; HP:0000445; HP:0000490; HP:0000518; HP:0000541; HP:0100716; HP:0200049; HP:0002231; HP:0002650; HP:0002705; HP:0006895; HP:0006970; HP:0007633; HP:0009716; HP:0009907; HP:0010782; HP:0010864; HP:0011185; HP:0001263; HP:0001344; HP:0001508	KRAS
UDN218568	HP:0000175; HP:0000218; HP:0000269; HP:0000293; HP:0000347; HP:0000365; HP:0000391; HP:0000421; HP:0000473; HP:0000484; HP:0000486; HP:0000565; HP:0000646; HP:0000750; HP:0001166; HP:0001182; HP:0001250; HP:0011968; HP:0100021; HP:0003196; HP:0004322; HP:0006109; HP:0006380; HP:0001252; HP:0001263; HP:0001276; HP:0001385; HP:0001508; HP:0007687; HP:0007936; HP:0008314; HP:0009473; HP:0009623; HP:0009921; HP:0010490; HP:0010535; HP:0010557; HP:0011471; HP:0001655; HP:0001838; HP:0001942; HP:0001943; HP:0001947; HP:0001959; HP:0002007; HP:0002020; HP:0002036; HP:0002061; HP:0100704; HP:0002169; HP:0002373; HP:0002650; HP:0002714; HP:0002751; HP:0002803; HP:0002804	ZC4H2
UDN069459	HP:0007010; HP:0007076; HP:0010536; HP:0100651; HP:0012735; HP:0030190; HP:0003198; HP:0003324; HP:0003390; HP:0003391; HP:0003457; HP:0003477; HP:0003487; HP:0001254; HP:0001284; HP:0001290; HP:0001385; HP:0001953; HP:0002194; HP:0002202; HP:0002515; HP:0002616; HP:0002870	SRPK2; TTN
UDN711058	HP:0000824; HP:0000846; HP:0001250; HP:0001263; HP:0001290; HP:0001508; HP:0001510; HP:0001537; HP:0001601; HP:0001712; HP:0002020; HP:0002133; HP:0000126; HP:0000252; HP:0000407; HP:0002579; HP:0011182; HP:0003128	KARS1
UDN216563	HP:0007018; HP:0008672; HP:0010535; HP:0010677; HP:0000343; HP:0002019; HP:0002539; HP:0002659; HP:0002719; HP:0002757; HP:0100704; HP:0003084; HP:0004348; HP:0004349; HP:0012395; HP:0040088; HP:0000739; HP:0000938	COPB2
UDN735895	HP:0000608; HP:0000708; HP:0000726; HP:0002538	HGSNAT
UDN875397	HP:0001992; HP:0002015; HP:0002058; HP:0002078; HP:0000218; HP:0000252; HP:0000276; HP:0011499; HP:0011703; HP:0011951; HP:0012677; HP:0012678; HP:0012785; HP:0040083; HP:0002179; HP:0002307; HP:0002312; HP:0002425; HP:0002544; HP:0001288; HP:0001308; HP:0003355; HP:0003487; HP:0004325; HP:0006511; HP:0006957; HP:0007325; HP:0007326; HP:0007992; HP:0008180; HP:0008376; HP:0010526; HP:0010838; HP:0011108; HP:0011227; HP:0000571; HP:0000678; HP:0000826	KMT2B
UDN838396	HP:0000717; HP:0000750; HP:0000817; HP:0000957; HP:0000958; HP:0001187; HP:0001239; HP:0001249; HP:0002987; HP:0003198; HP:0003273; HP:0003323; HP:0003391; HP:0003551; HP:0003554; HP:0003700; HP:0005606; HP:0006380; HP:0006466; HP:0001263; HP:0001284; HP:0001288; HP:0012101; HP:0012785; HP:0040083	COL6A1; NSD2
UDN705411	HP:0000347; HP:0000362; HP:0000405; HP:0000407; HP:0000508; HP:0000717; HP:0002315; HP:0007302; HP:0007970; HP:0001999; HP:0001263	KAT6B
UDN727639	HP:0011991; HP:0012101; HP:0012311; HP:0012412; HP:0012469; HP:0012762; HP:0030088; HP:0030215; HP:0040088; HP:0100553; HP:0100704; HP:0100771; HP:0001875; HP:0001899; HP:0001943; HP:0002019; HP:0002020; HP:0002021; HP:0000565; HP:0000592; HP:0000938; HP:0001252; HP:0001263; HP:0001508; HP:0001545; HP:0000218; HP:0000341; HP:0000486; HP:0000540; HP:0006855; HP:0007814; HP:0010536; HP:0011097; HP:0003073; HP:0003282; HP:0003496; HP:0003785; HP:0004322; HP:0004325; HP:0005518; HP:0002162; HP:0002360; HP:0002521; HP:0002579; HP:0002870	SLC35A2
UDN106572	HP:0001263; HP:0001290; HP:0004887; HP:0001873; HP:0001903; HP:0001919; HP:0000546; HP:0100519; HP:0007068; HP:0010804; HP:0002500; HP:0002518; HP:0000100; HP:0032199; HP:0100307	ATXN7
UDN525929	HP:0007874; HP:0008619; HP:0009890; HP:0010332; HP:0000343; HP:0000430; HP:0003196; HP:0003344; HP:0005185; HP:0002714; HP:0011968; HP:0012736; HP:0000582; HP:0000733; HP:0001319; HP:0001531; HP:0001635; HP:0001644; HP:0002058	LONP1
UDN639357	HP:0001631; HP:0001655; HP:0001763; HP:0002020; HP:0002079; HP:0031063; HP:0002197; HP:0002827; HP:0000028; HP:0000252; HP:0000618; HP:0000846; HP:0001250; HP:0001257; HP:0001263; HP:0001273; HP:0006956; HP:0008734; HP:0009884; HP:0010864; HP:0011448; HP:0011471	DNM1
UDN837747	HP:0001640; HP:0001653; HP:0001662; HP:0001698; HP:0001922; HP:0001942; HP:0002014; HP:0002019; HP:0002027; HP:0002058; HP:0002059; HP:0002133; HP:0000194; HP:0000233; HP:0000248; HP:0000252; HP:0000322; HP:0000486; HP:0000508; HP:0002169; HP:0002194; HP:0002202; HP:0002307; HP:0002421; HP:0002578; HP:0002878; HP:0011603; HP:0011675; HP:0011705; HP:0012416; HP:0012418; HP:0012466; HP:0030149; HP:0004756; HP:0005180; HP:0007301; HP:0007359; HP:0008872; HP:0010307; HP:0010801; HP:0011471; HP:0001252; HP:0001263; HP:0001265; HP:0001357; HP:0001382; HP:0001531; HP:0001250; HP:0100598	CRELD1
UDN068060	HP:0001251; HP:0001260; HP:0001272; HP:0001310; HP:0001348; HP:0001350; HP:0000407; HP:0000501; HP:0012345; HP:0030991; HP:0040204; HP:0045084; HP:0000570; HP:0000639; HP:0000835; HP:0000846; HP:0001054; HP:0001093; HP:0002059; HP:0002073; HP:0002135; HP:0002136; HP:0002910; HP:0003465; HP:0004325; HP:0004942; HP:0005384; HP:0006827; HP:0007015; HP:0007302; HP:0007366; HP:0007371; HP:0100512; HP:0100543; HP:0100754; HP:0100759; HP:0200043; HP:0002359; HP:0002514; HP:0002616	MAGT1
UDN653725	HP:0002148; HP:0002779; HP:0002901; HP:0002099; HP:0000243; HP:0000486; HP:0000646; HP:0000821; HP:0000843; HP:0001156; HP:0003165; HP:0004322; HP:0004442; HP:0006889; HP:0007018; HP:0010862; HP:0011330	GNAS
UDN470632	HP:0002308; HP:0002362; HP:0001257; HP:0001263; HP:0001382; HP:0001508; HP:0000154; HP:0000215; HP:0000316; HP:0000348; HP:0000431; HP:0000455; HP:0000483; HP:0008443; HP:0008800; HP:0010501; HP:0000565; HP:0000574; HP:0001238; HP:0100543; HP:0002141; HP:0002996; HP:0004283	AUTS2
UDN426473	HP:0002312; HP:0002317; HP:0002392; HP:0002460; HP:0002500; HP:0002600; HP:0002645; HP:0002761; HP:0002877; HP:0006855; HP:0006958; HP:0007010; HP:0007359; HP:0008278; HP:0008945; HP:0010807; HP:0011108; HP:0011210; HP:0011452; HP:0001252; HP:0001260; HP:0001262; HP:0100952; HP:0004626; HP:0004789; HP:0002066; HP:0002080; HP:0012343; HP:0012706; HP:0030021; HP:0030842; HP:0000646; HP:0000718; HP:0000183; HP:0000252; HP:0000403; HP:0000483	ATG4D
UDN981909	HP:0002415; HP:0002514; HP:0002553; HP:0001250; HP:0001290; HP:0001508; HP:0000252; HP:0000308; HP:0000337; HP:0000368; HP:0000430; HP:0000494; HP:0009891; HP:0009894; HP:0030724; HP:0045075; HP:0004322; HP:0000581; HP:0000601; HP:0000639; HP:0000695; HP:0001007; HP:0001655; HP:0002135	RNU7-1
UDN351598	HP:0001513; HP:0000408; HP:0000510; HP:0000518; HP:0001138; HP:0001249	TUB
UDN749888	HP:0000316; HP:0005616; HP:0001397; HP:0000855; HP:0000520; HP:0002910; HP:0001076; HP:0012733; HP:0001488; HP:0011623; HP:0000256; HP:0001252; HP:0000481; HP:0000218; HP:0000369; HP:0000494; HP:0000276; HP:0100830; HP:0003193; HP:0000508; HP:0001052; HP:0012762; HP:0000729; HP:0008551; HP:0004324; HP:0000378; HP:0001657; HP:0000506; HP:0002870; HP:0003077; HP:0001548; HP:0002553; HP:0000842; HP:0005306; HP:0000286; HP:0002373; HP:0000750; HP:0000098; HP:0010836; HP:0000272; HP:0001513; HP:0011342	ASXL2
UDN429502	HP:0002317; HP:0002403; HP:0002857; HP:0011800; HP:0001251; HP:0001260; HP:0001263; HP:0001288; HP:0008959; HP:0008994; HP:0009130; HP:0000218; HP:0000341; HP:0000483; HP:0001249	NUDT2
UDN110060	HP:0001744; HP:0001878; HP:0000256; HP:0011002; HP:0031846; HP:0032458; HP:0004618; HP:0004975; HP:0005746; HP:0002757	TCIRG1
UDN507993	HP:0008305; HP:0002315; HP:0002650; HP:0002761; HP:0001919; HP:0002077; HP:0100699; HP:0000218; HP:0000347; HP:0000545; HP:0000767; HP:0003198; HP:0003201; HP:0003236; HP:0003457; HP:0001382; HP:0012173; HP:0012544; HP:0012652	FKRP
UDN644807	HP:0002076; HP:0002099; HP:0002650; HP:0002705; HP:0000545; HP:0000716; HP:0000767; HP:0000974; HP:0001065; HP:0004209; HP:0004406; HP:0004942; HP:0012378; HP:0100502; HP:0010810; HP:0001382; HP:0000483	LOX
UDN908013	HP:0002058; HP:0002091; HP:0001265; HP:0200096; HP:0002204; HP:0002578; HP:0002650; HP:0002870; HP:0010290; HP:0011304; HP:0000218; HP:0000220; HP:0000582; HP:0002942; HP:0002984; HP:0003049; HP:0003198; HP:0003273; HP:0003307; HP:0003458; HP:0005085; HP:0006394	SELENON
UDN822655	HP:0008443; HP:0008527; HP:0008774; HP:0100711; HP:0002949; HP:0003422; HP:0001719; HP:0011560; HP:0011638; HP:0000089; HP:0000913; HP:0000925	KMO
UDN032611	HP:0007340; HP:0009050; HP:0012378; HP:0000545; HP:0002313; HP:0002315; HP:0002317; HP:0002650; HP:0002751; HP:0002761; HP:0001761; HP:0001765; HP:0002064; HP:0002076; HP:0001288; HP:0001347; HP:0001382; HP:0000716; HP:0002938; HP:0003419	ALDH18A1
UDN462335	HP:0002829; HP:0001047; HP:0010783; HP:0011123	FLG
UDN632621	HP:0001263; HP:0001290; HP:0001336; HP:0012762; HP:0000252; HP:0200136; HP:0002079; HP:0002121; HP:0002171; HP:0002870; HP:0011471	TUBB2A
UDN803385	HP:0000577; HP:0000639; HP:0000648; HP:0000664; HP:0000817; HP:0000938; HP:0000957; HP:0001182; HP:0001250; HP:0011931; HP:0012762; HP:0030891; HP:0002373; HP:0002376; HP:0002418; HP:0002572; HP:0002576; HP:0002788; HP:0002878; HP:0100704; HP:0001945; HP:0002013; HP:0002076; HP:0000218; HP:0000278; HP:0000358; HP:0000473; HP:0000496; HP:0000505; HP:0007182; HP:0010307; HP:0010804; HP:0011180; HP:0003324; HP:0004305; HP:0004422; HP:0004429; HP:0005487; HP:0001257; HP:0001263; HP:0001290; HP:0001336; HP:0001344; HP:0001347	SLC25A46
UDN929405	HP:0006855; HP:0007359; HP:0007371; HP:0007811; HP:0007980; HP:0007988; HP:0008278; HP:0010663; HP:0010665; HP:0010843; HP:0011448; HP:0002944; HP:0003487; HP:0004279; HP:0004305; HP:0004373; HP:0005216; HP:0006462; HP:0011750; HP:0012048; HP:0012389; HP:0012503; HP:0012693; HP:0012696; HP:0012703; HP:0012708; HP:0012736; HP:0012751; HP:0012762; HP:0012766; HP:0012805; HP:0040079; HP:0040161; HP:0040205; HP:0100952; HP:0200055; HP:0200136; HP:0000369; HP:0000414; HP:0002188; HP:0002381; HP:0002421; HP:0002500; HP:0002533; HP:0002538; HP:0001773; HP:0002020; HP:0002061; HP:0002069; HP:0002079; HP:0002118; HP:0002119; HP:0002120; HP:0002134; HP:0000613; HP:0000640; HP:0000666; HP:0001107; HP:0001252; HP:0001273; HP:0001317; HP:0001342; HP:0001382; HP:0001508	DEGS1
