ID	HPO_Terms	Diagnostic_Genes
D_303732	HP:0008936; HP:0000592; HP:0002188; HP:0002415; HP:0002395; HP:0006895; HP:0011343; HP:0001270	IFIH1
D_270974	HP:0000232; HP:0001263; HP:0000316; HP:0000369; HP:0000252; HP:0001212; HP:0100874; HP:0000215	TCF4
D_270976	HP:0000307; HP:0000348; HP:0000954; HP:0005607; HP:0000965; HP:0002780; HP:0000218; HP:0000768; HP:0000494	ADNP
D_303744	HP:0011968; HP:0000601; HP:0001382; HP:0100807; HP:0011343; HP:0000160; HP:0000609; HP:0000426; HP:0008070	NFIX
D_270979	HP:0006934; HP:0000286; HP:0001382; HP:0011343; HP:0004322	CREBBP
D_303752	HP:0001274; HP:0001263; HP:0004322	KMT2A
D_303753	HP:0005709; HP:0002553; HP:0003189; HP:0011343; HP:0004322; HP:0000219	CREBBP
D_303757	HP:0010803; HP:0009748; HP:0000272; HP:0000358; HP:0011344; HP:0011398	MECP2
D_565914	HP:0000639; HP:0000648; HP:0007663; HP:0030532	ACO2
D_402076	HP:0012758; HP:0000826; HP:0002650; HP:0000664	PUF60
D_402077	HP:0001999; HP:0003763; HP:0002066; HP:0001263; HP:0000540; HP:0000821; HP:0001250	KDM1A
D_303777	HP:0000729; HP:0007441; HP:0011344; HP:0004322	TLK2
D_303778	HP:0000319; HP:0000219; HP:0000750; HP:0000252; HP:0002141; HP:0002194	DDX3X
D_434851	HP:0001999; HP:0000708; HP:0000729; HP:0000414; HP:0004209; HP:0001256; HP:0000563; HP:0000256; HP:0045025; HP:0001513; HP:0000426; HP:0000664; HP:0000574; HP:0012471; HP:0006919	SPEN
D_271011	HP:0001256; HP:0003508; HP:0004768; HP:0001388	SIAH1
D_303781	HP:0001344; HP:0007042; HP:0000256; HP:0001250; HP:0011344	PAK1
D_565924	HP:0011152; HP:0002553; HP:0012371; HP:0000316; HP:0001249; HP:0002342; HP:0001250; HP:0011147	SETD1B
D_271015	HP:0000823; HP:0002750; HP:0002187; HP:0000733; HP:0001533	GAMT
D_271016	HP:0002187; HP:0000733; HP:0001250	GAMT
D_271018	HP:0000463; HP:0000337; HP:0002136; HP:0002194; HP:0000750; HP:0001290; HP:0000316; HP:0002317	SCN8A
D_271044	HP:0002136; HP:0000175; HP:0010862; HP:0005280; HP:0000286; HP:0001053; HP:0011343; HP:0000201	SATB2
D_402119	HP:0000729; HP:0000750; HP:0001263; HP:0001382; HP:0002275; HP:0011220; HP:0100023; HP:0004322; HP:0002558; HP:0000219; HP:0000325	CNOT3
D_533194	HP:0006289; HP:0007018; HP:0000717; HP:0010864	SHANK3
D_303829	HP:0000729; HP:0002136; HP:0000490; HP:0000750; HP:0010529; HP:0002263; HP:0001263; HP:0000710; HP:0001252; HP:0001382; HP:0000400; HP:0000303; HP:0000691; HP:0000733; HP:0100023; HP:0000736; HP:0000687; HP:0000735	COL9A3
D_533205	HP:0001272; HP:0100704; HP:0007359; HP:0001290; HP:0001263; HP:0002187; HP:0002751	EMC1
D_271064	HP:0006817; HP:0100543; HP:0002066; HP:0000657; HP:0100023; HP:0000735	LAMA1
D_271067	HP:0000712; HP:0008872; HP:0002342; HP:0011523; HP:0001647; HP:0007766; HP:0001338; HP:0005617	TUBB
D_303837	HP:0000951; HP:0000337; HP:0000494; HP:0001041; HP:0000316; HP:0000256; HP:0001548; HP:0011407; HP:0100874	PTEN
D_303854	HP:0000494; HP:0000316; HP:0000256; HP:0001270; HP:0012758; HP:0008070; HP:0012572	PPP1CB
D_434937	HP:0007370; HP:0001631; HP:0001762	KAT6B
D_303867	HP:0100704; HP:0001332; HP:0002020; HP:0001263; HP:0001252; HP:0002360	GRIN1
D_303873	HP:0006906; HP:0002514; HP:0011123; HP:0012762; HP:0001087; HP:0000253; HP:0011344; HP:0007023; HP:0001631	TREX1
D_271106	HP:0000649; HP:0000518; HP:0000543; HP:0007787	OPA1
D_271110	HP:0002019; HP:0002307; HP:0001263; HP:0011398	SYNGAP1
D_303880	HP:0005743; HP:0000750; HP:0007011; HP:0011343; HP:0003196; HP:0000582	ZMIZ1
D_271115	HP:0001508; HP:0100021; HP:0001263; HP:0000519; HP:0002019; HP:0000365; HP:0002079	DYNC1H1
D_271116	HP:0001197; HP:0005850; HP:0010499; HP:0003097; HP:0011428; HP:0011429; HP:0005792; HP:0002652	CHST3
D_303885	HP:0002342; HP:0000545; HP:0002317	CTDP1
D_271118	HP:0009697; HP:0000750; HP:0001382; HP:0001513; HP:0002021; HP:0001328; HP:0002943	YY1
D_271119	HP:0005743; HP:0003799; HP:0004322	OBSL1
D_303883	HP:0000750; HP:0000294; HP:0012105; HP:0001250; HP:0000486; HP:0000574	SLC9A6
D_271121	HP:0000739; HP:0000708; HP:0000750; HP:0001263; HP:0002360; HP:0001575	SHANK3
D_303889	HP:0000286; HP:0009099; HP:0011342; HP:0006970; HP:0004279; HP:0000664	HDAC8
D_533273	HP:0001263; HP:0001510; HP:0000252	MED13
D_271137	HP:0001999; HP:0002099; HP:0000729; HP:0000494; HP:0001263; HP:0000675; HP:0002370; HP:0011220; HP:0001250	CHD2; MBD5
D_271138	HP:0000729; HP:0000581; HP:0001169; HP:0001321; HP:0006824; HP:0000286; HP:0000348; HP:0001252; HP:0001847; HP:0000648; HP:0001763; HP:0001250; HP:0001773; HP:0000322	KIAA0586
D_303910	HP:0010819; HP:0002069; HP:0002121; HP:0001263; HP:0001822; HP:0002187; HP:0006895; HP:0001773; HP:0010535; HP:0002133; HP:0000179; HP:0000215; HP:0003423	SCN1A
D_271146	HP:0001004; HP:0002011; HP:0006165; HP:0001773; HP:0004322	AHDC1
D_271150	HP:0100543; HP:0000823; HP:0008848; HP:0002650; HP:0001250; HP:0001045	PURA
D_435004	HP:0001776; HP:0010878; HP:0001789; HP:0010880	HRAS
D_303938	HP:0001272; HP:0011343; HP:0002470; HP:0001250	KIF1A
D_435017	HP:0100021; HP:0000565; HP:0000348; HP:0002342	ADAT3
D_271183	HP:0002808; HP:0000252; HP:0011343; HP:0000639; HP:0000767	CACNA1A
D_303960	HP:0000750; HP:0005620; HP:0001382; HP:0011343	KAT6A
D_303979	HP:0000750; HP:0004322; HP:0006919	SMARCA2
D_271213	HP:0005484; HP:0011344; HP:0002078	FOXG1
D_303983	HP:0001631; HP:0000494; HP:0000286; HP:0001639; HP:0004322; HP:0001629	LZTR1
D_303985	HP:0007018; HP:0000729; HP:0004209; HP:0000750; HP:0000494; HP:0011343; HP:0000431	AP1G1
D_303994	HP:0004378; HP:0002023; HP:0001798; HP:0100840; HP:0001782; HP:0001598; HP:0000047; HP:0001792; HP:0008070; HP:0000402; HP:0009905; HP:0100333; HP:0000535	TP63
D_303995	HP:0006143; HP:0011304; HP:0000750; HP:0011185; HP:0000324; HP:0002236; HP:0000540; HP:0000316; HP:0000023; HP:0006394; HP:0010763; HP:0000256; HP:0001250; HP:0009237; HP:0011917; HP:0000219	NOG
D_271233	HP:0001999; HP:0000729; HP:0010055; HP:0011304; HP:0100790	ARID1B
D_271242	HP:0002342; HP:0008855; HP:0000253	SETD5
D_271246	HP:0010862; HP:0000750; HP:0000486; HP:0000098	FOXP2
D_271249	HP:0010709; HP:0012210; HP:0010719; HP:0000813; HP:0000193; HP:0006136; HP:0000518; HP:0001374; HP:0000750; HP:0009179; HP:0007535; HP:0100807; HP:0009765; HP:0008598; HP:0011343; HP:0009830; HP:0006335; HP:0000322; HP:0000486; HP:0000176; HP:0000430; HP:0000368	USP9X
D_271252	HP:0007370; HP:0007598; HP:0100704; HP:0002019; HP:0001249; HP:0010801	TCF4
D_271258	HP:0005612; HP:0000680; HP:0000347; HP:0011343; HP:0000253	DYRK1A
D_304029	HP:0000581; HP:0000414; HP:0004209; HP:0007911; HP:0000750; HP:0000537; HP:0001263; HP:0002553; HP:0001611; HP:0001256; HP:0000252; HP:0000319; HP:0000219	FOXL2
D_304039	HP:0010944; HP:0009794; HP:0000365; HP:0000303; HP:0011342; HP:0011343; HP:0011220	NSD1
D_533424	HP:0002079; HP:0011343; HP:0006970	RAB11A
D_304049	HP:0000494; HP:0004554; HP:0000316; HP:0011343; HP:0011470; HP:0000486; HP:0011145; HP:0000368	ARID1B
D_304052	HP:0002069; HP:0007033; HP:0100543; HP:0001951; HP:0100559; HP:0002300; HP:0007074; HP:0002943	ARID1B
D_271289	HP:0002059; HP:0000185; HP:0003244; HP:0011344	ADNP
D_271290	HP:0000463; HP:0000739; HP:0000717; HP:0006316; HP:0011343; HP:0000411; HP:0002360; HP:0000430	TLK2
D_304064	HP:0001488; HP:0100543; HP:0000368	CDK13
D_304065	HP:0000534; HP:0009601; HP:0000028; HP:0009123; HP:0004467; HP:0004322; HP:0001636	PUF60
D_304066	HP:0000448; HP:0000347; HP:0002373; HP:0100547; HP:0011400	DYRK1A
D_304068	HP:0001250; HP:0001256; HP:0000486	KCNQ2
D_304076	HP:0000729; HP:0001320; HP:0000490; HP:0005769; HP:0002066; HP:0001263; HP:0000540; HP:0005484; HP:0001250	TRIO
D_304078	HP:0000377; HP:0100543; HP:0000750; HP:0000316; HP:0011342; HP:0000426; HP:0000107	SETBP1
D_304081	HP:0001999; HP:0000708; HP:0011344	WAC
D_271317	HP:0003319; HP:0000504; HP:0006695; HP:0004632; HP:0100543; HP:0002121; HP:0000023; HP:0001572; HP:0011343; HP:0001093; HP:0003508; HP:0000122; HP:0000505	PUF60
D_271320	HP:0007429; HP:0001263; HP:0000218; HP:0000316; HP:0001763; HP:0000319; HP:0000486; HP:0000098	CHD8
D_271322	HP:0009887; HP:0011343; HP:0005484	ZBTB18
D_304093	HP:0001626; HP:0000455; HP:0000750; HP:0000316; HP:0001270; HP:0001250; HP:0000486	CHD3
D_304097	HP:0004691; HP:0008388; HP:0000212; HP:0001263; HP:0000218; HP:0001382	BBS1
D_271331	HP:0005709; HP:0000414; HP:0000369; HP:0011343; HP:0000733; HP:0000664	HDAC8
D_304105	HP:0002538; HP:0006834; HP:0001332; HP:0007105; HP:0002187; HP:0002808; HP:0000252; HP:0002650; HP:0001250; HP:0011398	CACNA1E
D_304106	HP:0005879; HP:0009897; HP:0004491; HP:0006376; HP:0011342; HP:0011648; HP:0002092; HP:0002089; HP:0012745; HP:0004876; HP:0008467; HP:0002943	MYH3
D_271345	HP:0005768; HP:0008689; HP:0009624; HP:0011172; HP:0005879; HP:0002987; HP:0006380; HP:0007165; HP:0000201; HP:0000520; HP:0011344; HP:0000486; HP:0000687	NEDD4L
D_304113	HP:0000518; HP:0001263; HP:0000218	ASH1L
D_271352	HP:0000718; HP:0002121; HP:0011344	ATP1A3
D_304125	HP:0001659; HP:0001631; HP:0000533; HP:0000689; HP:0000501; HP:0000836; HP:0000545; HP:0000556; HP:0000523	JAG1
D_304126	HP:0007359; HP:0001269; HP:0010864	FOXG1
D_271359	HP:0000750; HP:0002307; HP:0010529; HP:0000303; HP:0011343; HP:0000733; HP:0000736	GRIN1
D_304128	HP:0001263; HP:0001028; HP:0001100; HP:0000485; HP:0002762	EXT1
D_271363	HP:0001999; HP:0008689; HP:0001290; HP:0001263; HP:0000365; HP:0000256	H1-4
D_271369	HP:0001263; HP:0003128; HP:0000083; HP:0000407	RMND1
D_304140	HP:0000028; HP:0002123; HP:0000047; HP:0011344	NGLY1
D_304142	HP:0007642; HP:0000490; HP:0000286; HP:0000369; HP:0001763	NYX
D_271376	HP:0100543; HP:0001786; HP:0002591; HP:0010314; HP:0100716; HP:0000574; HP:0001956	MED13L
D_271378	HP:0100543; HP:0002123; HP:0001513; HP:0002591; HP:0000322; HP:0010806; HP:0000431	NEXMIF
D_271382	HP:0002069; HP:0001270; HP:0011344	SCN8A
D_304150	HP:0001680; HP:0008872; HP:0011470; HP:0004322; HP:0001328	KMT2D
D_304152	HP:0000958; HP:0000821; HP:0002885; HP:0000347; HP:0000451; HP:0000582	TEK
D_271386	HP:0002376; HP:0002197; HP:0000252; HP:0011344	CASK
D_304155	HP:0001500; HP:0000378; HP:0000490; HP:0000303; HP:0011343; HP:0000733; HP:0000179	TBR1
D_435223	HP:0007703; HP:0000618; HP:0007737; HP:0012047; HP:0000662; HP:0000580; HP:0000529; HP:0000572	ADAM9
D_304157	HP:0000463; HP:0008689; HP:0011304; HP:0000776; HP:0000286; HP:0000293; HP:0000369; HP:0001643; HP:0000307; HP:0008897; HP:0002092; HP:0001773; HP:0003196; HP:0004279; HP:0000574	CREBBP
D_271390	HP:0000518; HP:0001363; HP:0002342; HP:0000369; HP:0001942; HP:0006335; HP:0004322; HP:0000465	MRPS22
D_271393	HP:0002307; HP:0000232; HP:0002342; HP:0100807; HP:0010511; HP:0011343; HP:0000574; HP:0000368	SOX5
D_271396	HP:0008513; HP:0003763; HP:0007514; HP:0000293; HP:0011471; HP:0000212; HP:0002079; HP:0000545; HP:0000160; HP:0011470; HP:0000253; HP:0001212; HP:0000520; HP:0011344; HP:0003196; HP:0010535; HP:0000486	ASXL1
D_304171	HP:0002761; HP:0000886; HP:0001629; HP:0008544; HP:0011344	PTPN11
D_271407	HP:0000504; HP:0001263; HP:0001276; HP:0100807	SLC6A1; SMC1A
D_271423	HP:0011337; HP:0009941; HP:0004209; HP:0002714; HP:0000286; HP:0000316; HP:0010880; HP:0011819	KAT6B
D_271424	HP:0001344; HP:0001249; HP:0000252; HP:0001302; HP:0001250	DYNC1H1
D_304193	HP:0002251; HP:0008619; HP:0001100; HP:0011342	SOX10
D_271439	HP:0001319; HP:0007598; HP:0000028	ANKRD11
D_304210	HP:0007206; HP:0100764; HP:0000256; HP:0002126	PIK3CA
D_304215	HP:0006817; HP:0012056; HP:0002079; HP:0010864; HP:0000563; HP:0001250; HP:0002281	TUBB
D_304219	HP:0000164; HP:0002023; HP:0000708; HP:0000729	AFF2
D_304222	HP:0000483; HP:0001476; HP:0001263; HP:0000256; HP:0000980; HP:0001043	ANKRD11
D_304231	HP:0001999; HP:0000252; HP:0011342	ATRX
D_271464	HP:0007598; HP:0001814; HP:0000696; HP:0000771; HP:0002265; HP:0000637; HP:0008523; HP:0011927	PHIP
D_271466	HP:0001367; HP:0008513; HP:0002236; HP:0000316; HP:0001252; HP:0002265; HP:0011343; HP:0000767; HP:0004322; HP:0100874; HP:0000233; HP:0000582	KAT6B
D_271500	HP:0000490; HP:0001176; HP:0000396	DNMT3A
D_304269	HP:0100871; HP:0000592; HP:0002194; HP:0000750; HP:0005280; HP:0000494; HP:0009890; HP:0000369; HP:0004415; HP:0003510; HP:0008070	RIT1
D_304272	HP:0000422; HP:0000405; HP:0002474; HP:0002020; HP:0002827; HP:0000272; HP:0011800; HP:0004322; HP:0002655; HP:0000176; HP:0009101; HP:0001762; HP:0002779	SOX9
D_271507	HP:0001252; HP:0002020; HP:0010864; HP:0008504; HP:0010636	WDR62
D_304277	HP:0000494; HP:0002277; HP:0008504	GATA3
D_304292	HP:0010819; HP:0100543; HP:0010860; HP:0000750; HP:0000964; HP:0002121; HP:0002079; HP:0006970; HP:0001250	COL4A2
D_271526	HP:0005484; HP:0001388; HP:0011343; HP:0001643; HP:0001633; HP:0000252; HP:0011825; HP:0003701	EP300
D_271528	HP:0010862; HP:0002066; HP:0002020; HP:0001263; HP:0001252; HP:0000403; HP:0000486	SETD5
D_304304	HP:0006863; HP:0000252; HP:0011342	POGZ
D_304307	HP:0001317; HP:0001251; HP:0001272; HP:0001332; HP:0001290; HP:0001263; HP:0000768	SPTBN2
D_271541	HP:0100555; HP:0000717; HP:0000494; HP:0000324; HP:0001611; HP:0001382; HP:0000256; HP:0011407; HP:0002650; HP:0000586	MTOR
D_533689	HP:0005469; HP:0001263; HP:0001252; HP:0009765; HP:0000319; HP:0033725	MEIS2
D_271555	HP:0010731; HP:0001263; HP:0000612; HP:0000343; HP:0000396; HP:0000426; HP:0000075; HP:0000431; HP:0006919	ACTB
D_304327	HP:0002121; HP:0001382; HP:0011343; HP:0000486; HP:0001163	PRMT7
D_304331	HP:0008915; HP:0000964; HP:0010880; HP:0011343; HP:0000003; HP:0007687; HP:0001163	PRMT7
D_271566	HP:0100543; HP:0000494; HP:0000218; HP:0003508	ACTB
D_533718	HP:0012712; HP:0000648; HP:0000486	WASF1
D_271575	HP:0011149; HP:0010819; HP:0002342; HP:0011343; HP:0011147	SLC6A1
D_304344	HP:0001290; HP:0001263; HP:0000256; HP:0010804	PIGT
D_304347	HP:0001000; HP:0000718; HP:0002099; HP:0000717; HP:0100502; HP:0010529; HP:0010677; HP:0002020; HP:0001263; HP:0001249; HP:0000545; HP:0000817; HP:0006863; HP:0000736	MTRR
D_271590	HP:0010627; HP:0000248; HP:0001476; HP:0011343; HP:0000774; HP:0008921; HP:0007509; HP:0004482; HP:0004991; HP:0012106; HP:0008850; HP:0011927; HP:0000260; HP:0009062	IFT80
D_271596	HP:0001000; HP:0005824; HP:0000286; HP:0000316; HP:0000253; HP:0002205; HP:0002360; HP:0001629	PQBP1
D_271598	HP:0001274; HP:0000483; HP:0000248; HP:0000750; HP:0000494; HP:0002761; HP:0001263; HP:0001252; HP:0000369; HP:0001270; HP:0001357; HP:0000486	CDK8
D_271602	HP:0005280; HP:0001263; HP:0000316; HP:0002883; HP:0002079; HP:0100023; HP:0000233; HP:0001629; HP:0000368	PACS1
D_304371	HP:3000022; HP:0001344; HP:0000592; HP:0002059; HP:0000490; HP:0002353; HP:0011196; HP:0011197; HP:0011193; HP:0000964; HP:0002007; HP:0002020; HP:0002578; HP:0001290; HP:0001263; HP:0000348; HP:0001385; HP:0000752; HP:0100710; HP:0006961; HP:0001382; HP:0000252; HP:0002587; HP:0011344; HP:0012171; HP:0000486; HP:0001182; HP:0000154; HP:0000431	HIVEP2
D_271605	HP:0001344; HP:0001251; HP:0000750; HP:0000232; HP:0000400; HP:0011344; HP:0000215; HP:0011398	SYNGAP1
D_271611	HP:0004780; HP:0001382; HP:0011343; HP:0010871; HP:0004322	KMT2A
D_533761	HP:0000750; HP:0001508; HP:0012758; HP:0004322	RFX3
D_271619	HP:0000283; HP:0000252; HP:0001357; HP:0000664; HP:0000687	HDAC8
D_304390	HP:0008619; HP:0004209; HP:0000252; HP:0000768; HP:0001763; HP:0004322	STRC
D_533769	HP:0011172; HP:0001252; HP:0011342; HP:0001250	SCN1A
D_533770	HP:0002120; HP:0001252; HP:0001250; HP:0011344	ITPA
D_271631	HP:0011443; HP:0100025; HP:0002020; HP:0002307; HP:0001642; HP:0001762	DDX3X
D_304400	HP:0001290; HP:0000252; HP:0011343; HP:0001357	GRIN2B
D_271633	HP:0000649; HP:0002539; HP:0002307; HP:0007359; HP:0002020; HP:0002197; HP:0000540; HP:0009765; HP:0002126; HP:0100716; HP:0011344; HP:0000486	ADGRG1
D_304403	HP:0001156; HP:0100490; HP:0002263; HP:0001609; HP:0006889; HP:0003508; HP:0000407; HP:0000486	ANKRD11
D_304405	HP:0030680; HP:0000703; HP:0002761; HP:0100556; HP:0002037	NOTCH1
D_304409	HP:0000944; HP:0003521; HP:0002650; HP:0003422	FN1
D_304413	HP:0000718; HP:0000286; HP:0000218; HP:0000369; HP:0000319; HP:0000506; HP:0000219; HP:0006610; HP:0000735	KAT6B
D_271650	HP:0001999; HP:0000718; HP:0001631; HP:0001263; HP:0001653	BRAF
D_533794	HP:0001263; HP:0000998; HP:0001249; HP:0001513	TCF4
D_271655	HP:0000490; HP:0002987; HP:0006094; HP:0002066; HP:0000252; HP:0011343; HP:0000579; HP:0002209	DYRK1A
D_271657	HP:0001374; HP:0000965; HP:0000565; HP:0002286; HP:0001028; HP:0000126; HP:0001357; HP:0001583; HP:0001852; HP:0000506	HUWE1
D_337196	HP:0001256; HP:0002415; HP:0001250	COL4A1
D_271660	HP:0000177; HP:0000581; HP:0001769; HP:0001169; HP:0000750; HP:0000286; HP:0004554; HP:0000316; HP:0000252; HP:0010952; HP:0000767; HP:0000426; HP:0000319; HP:0000486; HP:0000233; HP:0000431	KMT2A
D_271661	HP:0008067; HP:0002019; HP:0000973; HP:0002572; HP:0007392; HP:0008872; HP:0002020; HP:0007522; HP:0001382; HP:0001513; HP:0001763; HP:0001027	GORAB
D_304428	HP:0100851; HP:0007703; HP:0001382; HP:0011342	CLTC
D_271665	HP:0008915; HP:0000490; HP:0000712; HP:0002938; HP:0000252; HP:0000733; HP:0002591; HP:0011344; HP:0001182	TRAPPC9
D_271668	HP:0000750; HP:0002307; HP:0008499; HP:0000252; HP:0004322	CREBBP
D_304437	HP:0005616; HP:0000750; HP:0000494; HP:0000256; HP:0011342; HP:0011220	ADNP
D_304447	HP:0000175; HP:0000324; HP:0000347; HP:0000201	SATB2
D_304455	HP:0001999; HP:0200021; HP:0002857; HP:0001263; HP:0001800	DYRK1A
D_304456	HP:0001667; HP:0001905; HP:0001433; HP:0001790; HP:0001270	LZTR1
D_304462	HP:0000394; HP:0001601; HP:0001276; HP:0002151; HP:0001642; HP:0000286; HP:0007946; HP:0011343; HP:0001631	CDK13
D_271707	HP:0001939; HP:0001344; HP:0000717; HP:0001276; HP:0001250; HP:0011344	ATP1A3
D_271708	HP:0001374; HP:0000698; HP:0000028; HP:0010628; HP:0008213; HP:0000771; HP:0000135; HP:0000047; HP:0000303; HP:0000054; HP:0001319; HP:0000677; HP:0001328	KANSL1
D_271709	HP:0000581; HP:0000992; HP:0000286; HP:0000540; HP:0003121; HP:0001270; HP:0000341; HP:0000639; HP:0011220; HP:0001250; HP:0000486; HP:0001883	ASXL3
D_271710	HP:0000490; HP:0000268; HP:0000286; HP:0001252; HP:0011342; HP:0011220; HP:0000331; HP:0000368	CDK13
D_304477	HP:0000175; HP:0000964; HP:0000821; HP:0010864; HP:0000639; HP:0000613; HP:0000253; HP:0003508; HP:0002650; HP:0000407; HP:0007519	HDAC8; PAX8
D_304484	HP:0006486; HP:0008499; HP:0000418; HP:0003510; HP:0000331; HP:0003100; HP:0008070	FAM111A
D_304486	HP:0000717; HP:0002353; HP:0002254; HP:0001138; HP:0002719; HP:0001250; HP:0011344	SCN2A
D_304487	HP:0002136; HP:0011344; HP:0000486	DDX3X
D_304491	HP:0100704; HP:0002020; HP:0000821; HP:0007105; HP:0000252; HP:0001250; HP:0011344	SLC16A2
D_304499	HP:0001488; HP:0000476; HP:0000494; HP:0000316; HP:0007925; HP:0000358; HP:0003508; HP:0001642	SOS1
D_304502	HP:0000175; HP:0000750; HP:0200021; HP:0002714; HP:0011343; HP:0001212; HP:0011407; HP:0001883	KDM6B
D_304504	HP:0001488; HP:0002212; HP:0009020; HP:0002141; HP:0001256; HP:0200085; HP:0000369; HP:0000256; HP:0003326	SLC25A1
D_271739	HP:0001291; HP:0010827; HP:0011396; HP:0008527; HP:0000286; HP:0008499; HP:0000085; HP:0002205; HP:0011344; HP:0002558	NEXMIF
D_271744	HP:0000248; HP:0001263; HP:0000303; HP:0100023; HP:0000233	EIF4A2
D_271746	HP:0000003; HP:0000160; HP:0000534; HP:0002209; HP:0001869; HP:0001601; HP:0000348; HP:0000396; HP:0000664; HP:0007687; HP:0001631; HP:0000767; HP:0000260; HP:0001814; HP:0000189; HP:0000252; HP:0011344; HP:0000470; HP:0001629; HP:0000527; HP:0008665; HP:0004322	VPS13B
D_271747	HP:0001344; HP:0006834; HP:0002286; HP:0001250; HP:0011344	PIGA
D_304530	HP:0000750; HP:0007359; HP:0001263; HP:0000752	STX1B
D_304533	HP:0000670; HP:0006808; HP:0002194; HP:0000081; HP:0001256; HP:0000252; HP:0000545	POLR1C
D_304534	HP:0002194; HP:0000256; HP:0006863; HP:0011344; HP:0000098	MTOR
D_304538	HP:0000175; HP:0001334; HP:0000405; HP:0001363; HP:0002007; HP:0000316; HP:0000400; HP:0000272; HP:0011343; HP:0000418; HP:0001212; HP:0000486; HP:0100333	FGFR3
D_304545	HP:0000286; HP:0011097; HP:0000252; HP:0000160; HP:0011344	GNB1
D_271779	HP:0000581; HP:0001048; HP:0002212; HP:0001476; HP:0008872; HP:0011471; HP:0000316; HP:0011343; HP:0008848; HP:0002209; HP:0000582	BRAF
D_304548	HP:0000377; HP:0000248; HP:0001088; HP:0002002; HP:0005280; HP:0004387; HP:0000286; HP:0002020; HP:0001290; HP:0000316; HP:0000327; HP:0010511; HP:0000272; HP:0000303; HP:0008551; HP:0011220; HP:0000426; HP:0009623; HP:0001250; HP:0006863; HP:0011344; HP:0009237; HP:0002360; HP:0000219; HP:0000076	PACS1
D_271787	HP:0000280; HP:0010862; HP:0000750; HP:0000256; HP:0001388	TRIP12
D_271794	HP:0001344; HP:0001555; HP:0001631; HP:0000729; HP:0002019; HP:0001263; HP:0000316; HP:0000047; HP:0008751; HP:0100807; HP:0010511; HP:0000369; HP:0000272; HP:0011220; HP:0006979	MID1
D_304562	HP:0002194; HP:0000256; HP:0006863; HP:0011344; HP:0000098	MTOR
D_533945	HP:0000729; HP:0000750; HP:0001249; HP:0001270	NAA15
D_304572	HP:0004691; HP:0000682; HP:0000592; HP:0000978; HP:0002019; HP:0002194; HP:0000750; HP:0000494; HP:0003750; HP:0010864; HP:0001382; HP:0000272; HP:0002757	COL1A1
D_304573	HP:0004209; HP:0001382; HP:0000252; HP:0011342; HP:0004322; HP:0007687	DEPDC5
D_304574	HP:0003808; HP:0001798; HP:0000684; HP:0000750; HP:0002015; HP:0002267; HP:0002373; HP:0002020; HP:0001263; HP:0001382; HP:0000527; HP:0000276; HP:0002162; HP:0000369; HP:0011470; HP:0000194; HP:0000046; HP:0004755; HP:0002982; HP:0011398	ARID1B
D_304575	HP:0000028; HP:0000286; HP:0001642; HP:0004322	PTPN11
D_533954	HP:0000238; HP:0001252; HP:0012758	RAC1
D_271822	HP:0001344; HP:0000729; HP:0000581; HP:0002028; HP:0010864; HP:0000252; HP:0000426; HP:0000322; HP:0000350; HP:0000179; HP:0000215	HUWE1
D_271823	HP:0008386; HP:0001263; HP:0000126; HP:0000023; HP:0000121; HP:0001643; HP:0005487; HP:0000076; HP:0011398	TFAP2B
D_271836	HP:0002509; HP:0000823; HP:0001348; HP:0000316; HP:0007875; HP:0002373; HP:0002360; HP:0001250; HP:0000154; HP:0002305; HP:0011398; HP:0011344; HP:0001344; HP:0000494	FOXG1
D_370156	HP:0004420; HP:0007392; HP:0010864; HP:0000400; HP:0000252; HP:0001629	OGT
